formatted_date;Municipio;tmmn; tmmx; soil; pr; pdsi
1/09/2006;SARAVENA;193,6985987;309,4785837;2708,844861;99,56008733;192,6265612
1/09/2006;TAME;179,271089;287,8706474;2692,8853;101,0152994;156,8865143
1/10/2006;ARAUCA;244,0508147;311,5216002;3336,164599;217,1133133;198,913109
1/10/2006;ARAUQUITA;232,4667934;311,5286675;3332,402291;266,0382721;178,0995672
1/10/2006;CRAVO NORTE;245,7706;311,8060564;3103,303008;224,7580797;164,7010994
1/10/2006;FORTUL;156,8984976;228,0051345;2775,923637;238,2581097;163,1568862
1/10/2006;PUERTO RONDON;239,6004167;310,0278889;3256,269568;252,7694146;138,6019449
1/10/2006;SARAVENA;212,3124591;292,4895207;2891,088779;288,1093888;174,5537756
1/10/2006;TAME;197,8000192;270,5766486;2834,563849;278,3387304;155,042598
1/11/2006;ARAUCA;224,1562641;324,6748326;3185,111215;85,49024716;115,8884293
1/11/2006;ARAUQUITA;208,1384869;324,5768496;3324,837191;113,7158005;100,7770891
1/11/2006;CRAVO NORTE;227,8814531;325,6189209;2889,413371;71,32839831;37,58671906
1/11/2006;FORTUL;130,6314728;242,7617056;2760,131593;101,1268862;60,13614358
1/11/2006;PUERTO RONDON;217,9202441;324,2910596;3185,88391;97,34058832;-2,451862267
1/11/2006;SARAVENA;185,8830435;305,1223145;2888,652046;119,0989366;70,47291946
1/11/2006;TAME;173,1923513;285,7505509;2829,950716;117,6379682;66,06597468
1/12/2006;ARAUCA;235,9067508;316,864363;2595,731006;28,81241495;94,21834561
1/12/2006;ARAUQUITA;224,3226965;312,1188959;2852,572624;40,33626487;90,94766171
1/12/2006;CRAVO NORTE;237,9195966;319,7297951;2300,780385;28,13092247;-52,35893921
1/12/2006;FORTUL;148,5141039;230,8502065;2567,431935;70,70524446;40,60003243
1/12/2006;PUERTO RONDON;233,0136766;314,3889748;2624,898344;30,65886742;-82,74651305
1/12/2006;SARAVENA;205,3339483;289,6665031;2786,696814;98,8306356;62,26868563
1/12/2006;TAME;191,5459044;273,989657;2533,045773;65,89148354;48,48062308
1/01/2007;ARAUCA;246,7074882;315,6929475;1862,956548;5,364874433;-22,95665069
1/01/2007;ARAUQUITA;234,0442473;308,371287;2151,834467;7,522120097;-12,0325432
1/01/2007;CRAVO NORTE;246,9186983;322,1900096;1583,423489;6,528063102;-218,0858032
1/01/2007;FORTUL;155,2659559;224,9819538;2045,879971;15,25021951;-104,7320408
1/01/2007;PUERTO RONDON;244,2709158;313,3128872;1902,006093;6,915754064;-209,0002768
1/01/2007;SARAVENA;213,8347703;281,5744431;2257,680205;24,58631127;-176,3710441
1/01/2007;TAME;201,5208133;270,8837459;1904,170141;10,4061789;-157,7059128
1/02/2007;ARAUCA;223,7228044;347,1168817;1221,613541;10,68482173;-205,9157323
1/02/2007;ARAUQUITA;209,9354832;334,7279154;1535,649421;18,48961585;-179,9818974
1/02/2007;CRAVO NORTE;224,8210421;353,5424635;976,1332928;8,398060264;-260,5482659
1/02/2007;FORTUL;130,6751294;246,3492852;1727,939928;51,78106644;-217,9639703
1/02/2007;PUERTO RONDON;221,9855087;343,0322982;1257,995683;12,33625006;-218,0684477
1/02/2007;SARAVENA;189,1562484;304,1057595;1965,499347;70,56228199;-239,480268
1/02/2007;TAME;177,5981987;294,7566393;1419,472139;33,7402214;-215,3410194
1/03/2007;ARAUCA;242,3901676;338,2009441;990,7473456;63,91145724;-139,7493297
1/03/2007;ARAUQUITA;228,1229441;328,4474951;1353,144087;83,59942909;-107,9655212
1/03/2007;CRAVO NORTE;243,1115527;342,6602838;790,6968402;68,34108233;-185,0787065
1/03/2007;FORTUL;147,8307384;240,8496473;1840,35362;136,8003498;-146,962568
1/03/2007;PUERTO RONDON;239,0279688;333,3751975;1071,314692;76,46456622;-147,4536942
1/03/2007;SARAVENA;206,2035435;299,1966455;2301,096279;174,5228432;-167,9524566
1/03/2007;TAME;192,9380669;287,0245102;1396,271908;110,091426;-140,9754129
1/04/2007;ARAUCA;238,6296151;321,7471325;1039,597658;124,8901553;-168,5210028
1/04/2007;ARAUQUITA;227,9869455;316,4751842;1587,882234;140,4325634;-131,1880711
1/04/2007;CRAVO NORTE;239,9733686;323,9173616;838,3241131;124,0064731;-213,7464393
1/04/2007;FORTUL;150,5477676;231,5535549;2271,074294;180,2463361;-162,7683791
1/04/2007;PUERTO RONDON;235,3893882;317,5054966;1313,762039;141,9175152;-174,9984939
1/04/2007;SARAVENA;207,4017088;291,3973221;2646,715355;197,7465241;-173,5398082
1/04/2007;TAME;192,8440523;275,408321;1933,072698;174,0000832;-161,5353474
1/05/2007;ARAUCA;237,0092762;312,4021485;2026,15512;220,1098499;-212,706212
1/05/2007;ARAUQUITA;226,6804293;314,4047309;2599,557702;225,4680304;-164,6824107
1/05/2007;CRAVO NORTE;238,6601013;311,7061209;2216,305405;259,5594617;-250,1001381
1/05/2007;FORTUL;150,5979311;233,7697493;2689,839528;255,1472222;-178,5024276
1/05/2007;PUERTO RONDON;233,7165161;310,2160259;2522,926935;241,6358428;-209,527875
1/05/2007;SARAVENA;205,6336198;296,910284;2890,782413;298,4075162;-175,9368497
1/05/2007;TAME;192,6811724;274,6967568;2665,306666;280,1704877;-180,0077145
1/06/2007;ARAUCA;236,1112411;292,5804709;3147,5906;247,6653501;-270,298979
1/06/2007;ARAUQUITA;227,5475812;293,5750043;3261,022571;192,2883228;-225,1125958
1/06/2007;CRAVO NORTE;237,1763225;291,9109139;3103,303008;336,506165;-281,7744108
1/06/2007;FORTUL;152,7867082;212,8356265;2767,097417;186,8157074;-230,7564856
1/06/2007;PUERTO RONDON;232,0442999;289,6315551;3229,624622;250,2490304;-259,8375201
1/06/2007;SARAVENA;207,051911;273,8467311;2891,088779;205,7820493;-215,094801
1/06/2007;TAME;192,2359414;253,9632422;2817,665262;212,8839003;-234,4210692
1/07/2007;ARAUCA;226,7401594;302,2814868;3291,011158;190,4194321;-387,6417277
1/07/2007;ARAUQUITA;213,0313379;308,1016988;3327,994758;172,6348386;-344,0418843
1/07/2007;CRAVO NORTE;228,3971186;302,5268109;3103,303008;231,163801;-376,1554426
1/07/2007;FORTUL;135,2731165;226,9768817;2764,904238;153,8125181;-340,5206291
1/07/2007;PUERTO RONDON;219,8128784;302,8937718;3256,267121;193,0182346;-360,8991438
1/07/2007;SARAVENA;190,3789616;290,7159272;2891,088779;172,6727605;-332,6319823
1/07/2007;TAME;175,4643371;270,1716337;2834,328692;187,9605159;-339,416156
1/08/2007;ARAUCA;223,4292551;303,1613412;3336,164599;393,1923522;-198,2164681
1/08/2007;ARAUQUITA;211,8776374;306,5484854;3332,402291;503,7123077;-120,5602636
1/08/2007;CRAVO NORTE;225,0730636;302,9521599;3103,303008;426,5010263;-193,5231304
1/08/2007;FORTUL;135,290199;224,2227725;2778,586236;444,6084929;-24,78027509
1/08/2007;PUERTO RONDON;217,8527373;303,1897045;3256,269568;491,4965893;-135,5379846
1/08/2007;SARAVENA;190,1495264;287,8107222;2891,088779;567,6377962;11,0334248
1/08/2007;TAME;175,0229719;267,4305207;2834,563849;484,025744;-34,05935853
1/09/2007;ARAUCA;224,8368269;313,1004115;3336,164599;164,8368577;-237,3787131
1/09/2007;ARAUQUITA;210,3384052;314,5026131;3332,402291;174,7139016;-162,2526189
1/09/2007;CRAVO NORTE;225,8184737;312,5825231;3103,303008;185,9762381;-242,1506066
1/09/2007;FORTUL;132,8492864;233,0262437;2769,052346;140,6819735;-74,04750307
1/09/2007;PUERTO RONDON;218,4610788;312,5838358;3256,269568;172,1863432;-184,0613428
1/09/2007;SARAVENA;187,7491763;296,7309701;2891,088779;166,319836;-39,16135178
1/09/2007;TAME;173,7160775;275,9615682;2834,100119;158,2704242;-90,41862312
1/10/2007;ARAUCA;236,8185637;305,1744462;3336,164599;229,4010212;-176,5607948
1/10/2007;ARAUQUITA;226,0106453;306,1628667;3332,402291;267,5336098;-118,5437843
1/10/2007;CRAVO NORTE;238,317599;305,6351281;3103,303008;248,8910481;-174,5593811
1/10/2007;FORTUL;149,6447629;222,2986209;2778,586236;239,9755947;-31,04663953
1/10/2007;PUERTO RONDON;232,6863266;304,4468227;3256,269568;268,9363998;-132,6954277
1/10/2007;SARAVENA;205,2162535;286,8566121;2891,088779;292,6261798;-6,786721225
1/10/2007;TAME;190,2892082;264,9322858;2834,563849;280,3912687;-38,94122869
1/11/2007;ARAUCA;230,132426;322,0307059;3085,037416;79,21600051;-244,6903312
1/11/2007;ARAUQUITA;215,2115673;321,5758079;3313,924953;124,0418476;-161,745429
1/11/2007;CRAVO NORTE;233,2256948;322,9584204;2745,280646;61,15328952;-263,47455
1/11/2007;FORTUL;137,4088424;239,0939063;2775,524671;121,1789784;-64,18594952
1/11/2007;PUERTO RONDON;223,8970657;321,3077481;3125,397867;97,09768048;-191,5616277
1/11/2007;SARAVENA;193,3666185;301,6047029;2890,562498;148,3710098;-45,21464626
1/11/2007;TAME;179,0979936;282,1298539;2830,696733;131,4494757;-78,28347727
1/12/2007;ARAUCA;238,3206972;309,2092899;2604,752171;42,46868369;-197,1319663
1/12/2007;ARAUQUITA;226,9021063;303,5361324;2883,168162;43,08563121;-135,2542706
1/12/2007;CRAVO NORTE;240,2842934;311,6992862;2368,882158;60,86000646;-183,4455088
1/12/2007;FORTUL;150,425138;220,6693303;2600,15822;68,74044227;-54,24645912
1/12/2007;PUERTO RONDON;235,1040227;305,6776057;2655,626105;41,74345594;-149,7316915
1/12/2007;SARAVENA;207,2753622;279,4428462;2789,817406;92,89514797;-41,84298497
1/12/2007;TAME;193,9302243;264,5771184;2568,327165;67,74942231;-62,47106888
1/01/2008;ARAUCA;220,5977696;329,1149175;1871,696848;5,644448913;-200,0775294
1/01/2008;ARAUQUITA;206,0332291;323,3167909;2189,218926;10,80210744;-130,3927146
1/01/2008;CRAVO NORTE;221,1137226;333,7586914;1627,366438;5,444562337;-191,6204495
1/01/2008;FORTUL;127,438312;241,2778362;2144,84259;27,42120125;-64,44551805
1/01/2008;PUERTO RONDON;216,7100611;327,4373171;1925,680889;8,629951093;-149,6242913
1/01/2008;SARAVENA;186,6872586;298,3569398;2368,600583;43,18926922;-65,84883464
1/01/2008;TAME;172,7789111;286,137521;1984,298511;19,3691602;-65,9405826
1/02/2008;ARAUCA;222,3851964;337,3251748;1355,86092;16,79371018;-182,1227189
1/02/2008;ARAUQUITA;208,7943588;329,6164531;1718,041333;25,43191416;-106,3892763
1/02/2008;CRAVO NORTE;223,2380065;341,8550515;1116,339935;18,3725463;-174,2037331
1/02/2008;FORTUL;128,7703238;242,8156339;2030,926341;73,77832889;-12,6665429
1/02/2008;PUERTO RONDON;220,0664045;335,703403;1425,328349;20,76887077;-129,9104712
1/02/2008;SARAVENA;187,7656498;301,1336466;2344,589371;97,41832778;-39,52031512
1/02/2008;TAME;175,2174257;290,4161461;1697,827506;50,82425446;-32,94050597
1/03/2008;ARAUCA;231,728086;340,5292214;956,5882757;28,2681763;-195,1426489
1/03/2008;ARAUQUITA;215,9509684;331,5640176;1337,08905;42,08765847;-106,5614495
1/03/2008;CRAVO NORTE;232,3533965;344,9366761;779,4213799;24,14426373;-213,3987962
1/03/2008;FORTUL;134,1240263;244,7696712;1834,726973;72,94323473;-23,97617528
1/03/2008;PUERTO RONDON;226,8122267;336,1889097;1027,433169;34,10028659;-145,8559051
1/03/2008;SARAVENA;192,6196089;302,7885864;2209,086332;94,4313146;-48,67698328
1/03/2008;TAME;179,8781423;291,1508643;1404,923012;55,09710849;-46,25161633
1/04/2008;ARAUCA;235,5488375;327,7330267;902,7052876;119,0437523;-237,569173
1/04/2008;ARAUQUITA;222,4314621;323,2924553;1360,501522;127,5601566;-147,2446548
1/04/2008;CRAVO NORTE;237,6187426;330,6237533;738,4289934;127,552236;-256,7270272
1/04/2008;FORTUL;142,5008123;238,8638954;2177,598798;168,8311996;-82,65562822
1/04/2008;PUERTO RONDON;230,0872849;324,3046479;1120,021494;143,6237062;-185,0940222
1/04/2008;SARAVENA;199,674302;298,3973221;2531,096075;178,7466147;-90,21273161
1/04/2008;TAME;185,3046394;283,0367995;1831,354881;173,7403349;-98,75305983
1/05/2008;ARAUCA;226,9107503;305,2727698;2283,365444;264,9547154;-247,8118953
1/05/2008;ARAUQUITA;215,6020233;308,0866385;3043,316661;309,6828666;-139,7578274
1/05/2008;CRAVO NORTE;228,1031056;306,0794885;2408,741359;294,1571385;-274,0573896
1/05/2008;FORTUL;138,1906689;228,6905593;2773,187635;379,2704687;-20,9617658
1/05/2008;PUERTO RONDON;221,990902;304,770636;2980,350564;320,675484;-180,5562531
1/05/2008;SARAVENA;194,2393921;290,6834361;2891,088779;440,4300157;-52,24066847
1/05/2008;TAME;179,3715012;270,6388133;2819,545901;417,3783643;-40,78764297
1/06/2008;ARAUCA;227,2840407;299,7158335;3318,814673;301,9135883;-272,995259
1/06/2008;ARAUQUITA;216,5357642;301,4135108;3332,364079;279,2743847;-155,6355504
1/06/2008;CRAVO NORTE;229,0007469;298,9855574;3103,303008;404,2426406;-263,2852783
1/06/2008;FORTUL;139,4435019;221,9751488;2778,586236;295,4780383;-47,0140511
1/06/2008;PUERTO RONDON;222,1077106;297,8224112;3256,269568;338,0597277;-175,6004144
1/06/2008;SARAVENA;193,7309686;282,8560604;2891,088779;326,8792759;-81,33512493
1/06/2008;TAME;179,984476;263,3926328;2834,563849;329,0000438;-57,33975978
1/07/2008;ARAUCA;222,172521;295,6650483;3336,164599;501,2112115;185,6440984
1/07/2008;ARAUQUITA;208,9735428;300,9573064;3332,402291;575,8047596;238,342545
1/07/2008;CRAVO NORTE;223,5326271;296,3470751;3103,303008;538,941047;254,3728114
1/07/2008;FORTUL;131,402032;219,5652409;2778,586236;559,6352219;279,509392
1/07/2008;PUERTO RONDON;215,7948433;295,7900417;3256,269568;558,2034029;264,1054095
1/07/2008;SARAVENA;186,3789616;283,3268134;2891,088779;678,9676704;250,2383524
1/07/2008;TAME;171,7202889;262,6224899;2834,563849;609,0710687;301,8680996
1/08/2008;ARAUCA;224,0049055;305,9885808;3336,164599;414,0891092;377,5961259
1/08/2008;ARAUQUITA;210,6573537;308,6474876;3332,402291;533,1812306;425,1689365
1/08/2008;CRAVO NORTE;226,031359;305,3745661;3103,303008;431,2761548;370,1285399
1/08/2008;FORTUL;133,0666139;226,3028129;2778,586236;458,398435;485,6874853
1/08/2008;PUERTO RONDON;217,1583097;305,3448018;3256,269568;509,1977358;437,184742
1/08/2008;SARAVENA;187,8796525;290,0362692;2891,088779;584,2937649;468,7786032
1/08/2008;TAME;172,5203256;268,9148552;2834,563849;496,6983063;503,0761483
1/09/2008;ARAUCA;228,127176;316,5918224;3336,164599;158,2695638;269,1400948
1/09/2008;ARAUQUITA;214,1032344;318,5707521;3332,364843;157,3373693;310,3888619
1/09/2008;CRAVO NORTE;229,9833528;315,4780401;3103,303008;197,4344909;276,6233729
1/09/2008;FORTUL;136,140089;236,1691687;2766,826032;126,0745194;373,1794129
1/09/2008;PUERTO RONDON;221,863437;315,5400566;3256,269568;172,2645682;326,6974039
1/09/2008;SARAVENA;191,3257314;300,7556688;2889,250534;142,0337402;354,2491931
1/09/2008;TAME;177,10366;278,7105166;2834,267611;152,1742402;387,3507143
1/10/2008;ARAUCA;225,2907773;310,7817695;3336,164599;233,5991178;287,3771008
1/10/2008;ARAUQUITA;212,3857111;313,6166152;3332,402291;303,1267066;339,3823967
1/10/2008;CRAVO NORTE;227,6332247;311,5286093;3103,303008;224,9809667;263,5944748
1/10/2008;FORTUL;135,2070532;232,24276;2778,586236;281,5968169;406,5419284
1/10/2008;PUERTO RONDON;219,931756;311,2666176;3256,269568;278,0002492;338,9408258
1/10/2008;SARAVENA;190,7202853;296,7120324;2891,088779;353,0038313;387,9991231
1/10/2008;TAME;176,3087443;274,4916752;2834,563849;315,8142835;416,1287457
1/11/2008;ARAUCA;233,3582828;308,7385976;3336,164599;206,032535;385,4752223
1/11/2008;ARAUQUITA;218,8461705;310,2738791;3332,402291;237,6229729;396,9074931
1/11/2008;CRAVO NORTE;236,4549545;309,7131223;3103,303008;200,2124042;390,5693774
1/11/2008;FORTUL;140,9857313;229,2816018;2778,586236;206,3431982;447,8987389
1/11/2008;PUERTO RONDON;227,3139431;309,9008427;3256,269568;213,5174351;416,701433
1/11/2008;SARAVENA;196,7105107;291,333762;2891,088779;257,919205;432,7100664
1/11/2008;TAME;182,8417229;272,6806747;2834,563849;221,2054867;458,6458136
1/12/2008;ARAUCA;218,9990626;312,4436876;2776,236782;36,19516016;361,0237739
1/12/2008;ARAUQUITA;206,9932746;309,6796899;2955,204286;53,8048586;385,4059098
1/12/2008;CRAVO NORTE;221,5257657;314,9526578;2517,836312;36,93096968;360,9358454
1/12/2008;FORTUL;130,4627762;228,9299233;2700,977144;103,2453624;452,1297181
1/12/2008;PUERTO RONDON;216,0136766;311,1294761;2745,232931;41,77882609;394,6660431
1/12/2008;SARAVENA;187,1407626;287,7424894;2888,841017;143,3038656;442,1007859
1/12/2008;TAME;174,0345236;271,9150514;2648,47862;95,75756354;457,1501976
1/01/2009;ARAUCA;220,377922;327,4740884;2150,369608;16,73206582;352,4120159
1/01/2009;ARAUQUITA;207,5192472;321,7950364;2441,123661;29,53554897;389,2899546
1/01/2009;CRAVO NORTE;220,565482;332,1597786;1890,2736;16,95278565;346,3558751
1/01/2009;FORTUL;129,1937894;238,6404514;2475,013763;71,12686277;462,8243477
1/01/2009;PUERTO RONDON;218,1451566;325,8261224;2156,349781;22,67817101;385,5784222
1/01/2009;SARAVENA;188,1157465;295,767089;2812,851497;114,6737109;468,035578
1/01/2009;TAME;174,7083581;283,6974571;2263,080751;47,37835797;457,3172542
1/02/2009;ARAUCA;216,6778412;334,8080912;1613,574972;26,61518325;368,3254655
1/02/2009;ARAUQUITA;201,0559463;326,9467129;2042,137932;48,76104869;434,2155569
1/02/2009;CRAVO NORTE;219,2415734;339,9892458;1321,083206;22,19089125;351,9278907
1/02/2009;FORTUL;121,0718176;241,4088747;2395,109894;148,1031019;548,7851373
1/02/2009;PUERTO RONDON;213,9048358;333,2374741;1660,246103;33,94314855;405,6725693
1/02/2009;SARAVENA;179,2465927;299,2905394;2803,270792;199,2894782;576,689761
1/02/2009;TAME;168,1470347;289,0266504;2039,737407;97,25174063;519,2840175
1/03/2009;ARAUCA;232,34321;324,512738;1380,68067;90,74100487;456,9942265
1/03/2009;ARAUQUITA;216,0992307;315,2676702;1993,841029;125,3843807;538,4084484
1/03/2009;CRAVO NORTE;234,1027002;329,8011938;1111,669787;96,85768635;429,4058326
1/03/2009;FORTUL;134,586948;228,231522;2413,827745;202,4999077;644,3094853
1/03/2009;PUERTO RONDON;227,6551386;320,5020585;1518,680781;112,1924605;502,9885711
1/03/2009;SARAVENA;192,7643369;286,0061114;2788,653397;260,8511239;677,9433245
1/03/2009;TAME;180,4842715;275,069038;2064,16482;159,9786413;619,5959339
1/04/2009;ARAUCA;232,9232772;324,4458711;1262,488579;94,63478412;343,5663802
1/04/2009;ARAUQUITA;220,0453174;318,7689107;1964,575221;110,9342095;441,7592776
1/04/2009;CRAVO NORTE;235,1046987;327,6250526;997,971321;94,91439206;307,8286595
1/04/2009;FORTUL;141,4923339;234,9881901;2549,144186;146,8397196;551,2685697
1/04/2009;PUERTO RONDON;228,6539169;320,8846631;1518,088871;119,8547792;398,4356604
1/04/2009;SARAVENA;197,951454;293,8377139;2848,724296;156,961487;581,0908909
1/04/2009;TAME;184,3921203;279,5247702;2266,38277;149,3183633;525,6000773
1/05/2009;ARAUCA;228,1094243;313,0776324;2632,708125;270,1676568;283,5439393
1/05/2009;ARAUQUITA;215,6026314;314,3936079;3312,474945;331,0090746;417,4245333
1/05/2009;CRAVO NORTE;229,8860224;314,6433046;2322,868414;262,4608986;217,5341302
1/05/2009;FORTUL;138,1722191;234,971809;2777,686984;402,4216908;548,9715758
1/05/2009;PUERTO RONDON;222,2625117;312,0112447;3185,537316;321,4054687;354,0762247
1/05/2009;SARAVENA;193,914175;296,3445805;2891,088779;484,5519147;563,9944458
1/05/2009;TAME;179,1676792;277,2652159;2834,532474;421,2212768;519,3003075
1/06/2009;ARAUCA;222,1663681;307,0155409;3335,913252;322,228386;224,2110213
1/06/2009;ARAUQUITA;211,3598242;308,8476225;3332,402291;330,6693662;381,7866781
1/06/2009;CRAVO NORTE;224,1464022;306,6062577;3102,907329;364,2093691;105,998091
1/06/2009;FORTUL;134,7702083;229,3680655;2778,586236;326,5621552;490,1907367
1/06/2009;PUERTO RONDON;217,1077106;305,2035761;3256,269568;345,6195513;316,5880245
1/06/2009;SARAVENA;188,5210712;289,8361044;2891,088779;377,0523144;498,2155043
1/06/2009;TAME;175,2752473;270,8934376;2834,563849;338,2261073;462,5245275
1/07/2009;ARAUCA;218,9820294;301,7012825;3336,164599;267,0649433;183,5398101
1/07/2009;ARAUQUITA;204,7825085;307,0741708;3332,402291;260,0058396;304,053563
1/07/2009;CRAVO NORTE;220,3979023;301,9532231;3103,303008;319,1928581;94,96789848
1/07/2009;FORTUL;127,1837316;226,5084988;2778,586236;249,0402539;408,6386284
1/07/2009;PUERTO RONDON;211,6984538;301,7812423;3256,269568;277,2209331;263,3341024
1/07/2009;SARAVENA;181,9007502;289,6508151;2891,088779;294,0507338;406,6364162
1/07/2009;TAME;167,8357343;269,8899743;2834,563849;284,2209584;389,6154372
1/08/2009;ARAUCA;228,5470243;314,0627972;3336,164599;224,6941453;73,65849055
1/08/2009;ARAUQUITA;216,6077364;318,2554405;3332,402291;260,0179366;243,1349488
1/08/2009;CRAVO NORTE;230,5913741;312,6701307;3103,303008;254,6891394;-76,19888093
1/08/2009;FORTUL;140,0700648;235,9527634;2778,586236;212,7509953;345,9262672
1/08/2009;PUERTO RONDON;222,8443332;314,4583805;3256,269568;266,4041147;193,705032
1/08/2009;SARAVENA;194,6172551;299,158682;2891,088779;264,3512773;342,0040567
1/08/2009;TAME;180,3149434;279,5142528;2834,563849;242,3472036;321,4096882
1/09/2009;ARAUCA;235,6559064;319,5398217;3335,951979;130,7591164;-155,5655733
1/09/2009;ARAUQUITA;222,2546506;323,533868;3332,38881;152,2544773;144,990606
1/09/2009;CRAVO NORTE;235,8548576;317,8239093;3103,303008;140,942103;-295,0096489
1/09/2009;FORTUL;144,1864455;242,9726707;2759,829539;127,6793883;244,3583797
1/09/2009;PUERTO RONDON;229,1184765;320,3077754;3256,269568;145,3248825;53,6187321
1/09/2009;SARAVENA;199,5510478;306,8154521;2888,953698;150,0875656;242,482869
1/09/2009;TAME;184,9513813;286,0023222;2832,985003;144,3731743;214,9755366
1/10/2009;ARAUCA;233,457386;329,0108859;3286,220891;122,0391353;-310,9241777
1/10/2009;ARAUQUITA;220,3923081;329,7630603;3332,39258;156,1498137;-90,45426519
1/10/2009;CRAVO NORTE;235,4868971;330,0916736;3083,079559;129,509166;-391,6405325
1/10/2009;FORTUL;143,4048285;247,6089496;2768,503841;146,6185797;151,7848635
1/10/2009;PUERTO RONDON;227,932778;328,5882532;3256,269568;160,33938;-236,6819411
1/10/2009;SARAVENA;198,9952929;312,139186;2891,088779;173,0746848;150,699073
1/10/2009;TAME;184,3280158;290,1948603;2834,304035;179,7954604;122,0386102
1/11/2009;ARAUCA;240,1376374;325,2373354;2936,974092;71,37893613;-394,5128675
1/11/2009;ARAUQUITA;226,2566106;326,7223465;3233,615915;108,0177738;-263,1357385
1/11/2009;CRAVO NORTE;241,9763894;325,5362156;2632,589127;53,07636404;-484,4405596
1/11/2009;FORTUL;149,111793;246,0575042;2725,369975;99,42321224;-0,837540266
1/11/2009;PUERTO RONDON;234,1125767;325,659324;3004,690926;85,39064825;-316,4711575
1/11/2009;SARAVENA;205,0016541;308,6169654;2881,114362;121,4320161;-9,80051265
1/11/2009;TAME;190,5772718;288,8421886;2778,31442;108,8003133;-103,5658708
1/12/2009;ARAUCA;235,4795266;341,3703084;2164,071239;8,32427439;-443,1589467
1/12/2009;ARAUQUITA;222,0383958;338,8337678;2499,75858;12,54953851;-305,155558
1/12/2009;CRAVO NORTE;236,7584793;343,6001237;1864,730489;7,304069255;-541,1980064
1/12/2009;FORTUL;143,2789435;258,5021669;2217,032737;23,8442846;-267,6427247
1/12/2009;PUERTO RONDON;230,5804075;339,8505128;2248,12588;10,70830303;-355,7492793
1/12/2009;SARAVENA;200,8147438;317,597464;2341,282356;30,90716247;-287,5396153
1/12/2009;TAME;186,4634476;301,2055881;2202,982653;24,98512521;-276,8935925
1/01/2010;ARAUCA;225,7883038;352,4990195;1390,603152;0,133928421;-509,3033977
1/01/2010;ARAUQUITA;212,406033;347,9150142;1696,009535;0,981679651;-360,5350955
1/01/2010;CRAVO NORTE;225,1698305;356,9497481;1124,822044;0,567717336;-620,4209451
1/01/2010;FORTUL;133,2390712;266,1788335;1561,525269;2,032668293;-335,6800142
1/01/2010;PUERTO RONDON;222,4188914;351,260984;1455,623019;0,849822852;-422,4541726
1/01/2010;SARAVENA;192,5998224;323,5005572;1628,02287;3,064525798;-371,1207281
1/01/2010;TAME;178,9027998;311,0119183;1472,995459;1,630797839;-338,3330993
1/02/2010;ARAUCA;228,2598318;358,7811957;959,2373681;6,077610577;-552,5862496
1/02/2010;ARAUQUITA;214,3891478;351,1985704;1219,893418;11,28016642;-390,6010315
1/02/2010;CRAVO NORTE;228,3235975;362,3795824;783,8894601;5,086870614;-651,3513131
1/02/2010;FORTUL;134,2798979;264,5058989;1264,2386;34,88975707;-369,3077402
1/02/2010;PUERTO RONDON;225,3231055;356,3083948;1015,985774;8,590345016;-461,3304374
1/02/2010;SARAVENA;192,7970945;322,6259703;1329,063486;43,91127806;-411,0469116
1/02/2010;TAME;180,9166515;311,9837732;1105,25351;26,42261623;-368,6056825
1/03/2010;ARAUCA;243,8492642;366,8557841;722,9630735;38,14156734;-523,4157922
1/03/2010;ARAUQUITA;228,888435;360,5903229;920,6415326;44,31715031;-393,6151895
1/03/2010;CRAVO NORTE;243,5063586;368,5081124;608,5490276;45,27878503;-596,1040556
1/03/2010;FORTUL;148,0879674;275,3413894;1099,570564;63,84238487;-391,1945433
1/03/2010;PUERTO RONDON;239,2230977;363,0247733;759,5229716;40,72808267;-450,5803516
1/03/2010;SARAVENA;206,6083422;334,0506535;1179,895128;80,7363683;-433,1358313
1/03/2010;TAME;193,4513376;320,7095907;878,4706138;52,4220518;-387,5283569
1/04/2010;ARAUCA;243,0373454;331,2031999;1781,78203;232,7738391;-423,8131232
1/04/2010;ARAUQUITA;231,7591734;328,6444289;1977,271564;225,4816416;-336,8222446
1/04/2010;CRAVO NORTE;243,7602021;331,7818176;1895,15994;255,2120609;-472,3731653
1/04/2010;FORTUL;154,167012;245,7751243;2495,353877;284,4882359;-350,4272517
1/04/2010;PUERTO RONDON;239,069373;327,8420557;2125,795346;257,7466894;-369,0471655
1/04/2010;SARAVENA;210,8626529;305,9326235;2746,754996;305,4571217;-400,5331522
1/04/2010;TAME;196,58199;288,5370205;2424,700986;286,8994756;-337,48509
1/05/2010;ARAUCA;235,935525;315,7914198;2999,535791;253,9460407;-386,5469389
1/05/2010;ARAUQUITA;225,1152709;319,6666763;3294,849637;283,1345982;-303,1413301
1/05/2010;CRAVO NORTE;237,6312631;316,0971266;3072,883067;272,6191814;-426,2923309
1/05/2010;FORTUL;149,1892157;241,4997862;2769,515557;327,9062774;-299,8057143
1/05/2010;PUERTO RONDON;231,6606061;316,0083348;3236,938845;285,3977893;-322,9624658
1/05/2010;SARAVENA;204,914175;303,5743853;2891,088779;388,2253341;-350,9351222
1/05/2010;TAME;190,264425;282,9531756;2833,88881;352,2880855;-280,3120554
1/06/2010;ARAUCA;230,5825112;305,1235878;3336,164599;447,1599853;-295,1623961
