formatted_date;temperature_2m; total_precipitation_sum
24/09/1967;294,9261793;0,004487887
25/09/1967;294,6971774;0,003925244
26/09/1967;294,8854366;0,003140571
27/09/1967;294,333411;0,01062251
28/09/1967;293,4559896;0,009947552
29/09/1967;293,4198426;0,006400095
30/09/1967;293,3482256;0,009930471
1/10/1967;292,890934;0,019494686
2/10/1967;293,4325698;0,007696646
3/10/1967;293,5101585;0,011324513
4/10/1967;294,0193187;0,004977641
5/10/1967;294,4304166;0,002290105
6/10/1967;294,7915767;0,003690079
7/10/1967;294,7388075;0,004660737
8/10/1967;293,9918001;0,015188087
9/10/1967;293,1493223;0,016827885
10/10/1967;292,5996958;0,013893342
11/10/1967;293,3981212;0,00773135
12/10/1967;293,7329114;0,007629942
13/10/1967;293,4006675;0,016350389
14/10/1967;294,0220501;0,00778314
15/10/1967;294,2070868;0,007885864
16/10/1967;294,4090632;0,008971738
17/10/1967;294,5988233;0,005649761
18/10/1967;293,9263647;0,014605642
19/10/1967;293,5574078;0,015651246
20/10/1967;293,5948136;0,008872586
21/10/1967;293,748862;0,011753311
22/10/1967;293,9198996;0,011268168
23/10/1967;294,0350309;0,006420235
24/10/1967;293,7869175;0,011360005
25/10/1967;293,3124886;0,012466272
26/10/1967;293,2722284;0,007280399
27/10/1967;293,4623839;0,013029973
28/10/1967;293,2390544;0,011276188
29/10/1967;293,3844607;0,008425378
30/10/1967;293,3974878;0,009947388
31/10/1967;292,7212955;0,017840864
1/11/1967;292,7241081;0,010409799
2/11/1967;292,9509802;0,007773027
3/11/1967;293,5043675;0,003177985
4/11/1967;293,3918666;0,010089073
5/11/1967;293,1832465;0,007525134
6/11/1967;293,6461569;0,005473093
7/11/1967;293,8077532;0,013932003
8/11/1967;293,4629118;0,012629924
9/11/1967;293,5847956;0,008881673
10/11/1967;293,4590838;0,011170475
11/11/1967;293,8279511;0,004148286
12/11/1967;294,1417335;0,003686664
13/11/1967;293,9293156;0,012268
14/11/1967;293,4135398;0,007082704
15/11/1967;293,730059;0,006022447
16/11/1967;293,4047886;0,010381107
17/11/1967;293,50263;0,007971685
18/11/1967;293,2187801;0,010759456
19/11/1967;293,2206931;0,011303875
20/11/1967;292,8828142;0,019294513
21/11/1967;292,6753217;0,014110182
22/11/1967;292,7478502;0,009338434
23/11/1967;292,6947134;0,00520937
24/11/1967;292,7405371;0,005604235
25/11/1967;292,6565161;0,007806825
26/11/1967;292,8155964;0,003836277
27/11/1967;292,4074147;0,013292296
28/11/1967;292,5175073;0,0134596
29/11/1967;293,2633635;0,003132808
30/11/1967;294,1242651;0,003406551
1/12/1967;294,2642431;0,004542188
2/12/1967;294,4558175;0,00282183
3/12/1967;294,4352321;0,003901692
4/12/1967;294,450855;0,002106292
5/12/1967;294,6645615;0,003950237
6/12/1967;294,0508506;0,005666649
7/12/1967;294,0981748;0,005570238
8/12/1967;294,2864896;0,002169886
9/12/1967;294,3245439;0,003069125
10/12/1967;294,3105144;0,002410505
11/12/1967;293,8409618;0,007501574
12/12/1967;293,5727721;0,011860774
13/12/1967;294,2687123;0,001464472
14/12/1967;294,2820671;0,004744216
15/12/1967;293,798788;0,004531686
16/12/1967;293,4909501;0,004978252
17/12/1967;293,466704;0,003423369
18/12/1967;293,8844846;0,002674693
19/12/1967;294,2671689;0,002176395
20/12/1967;294,0229193;0,004201622
21/12/1967;293,481828;0,006564428
22/12/1967;293,3913549;0,002590599
23/12/1967;293,6098056;0,002556022
24/12/1967;293,4608753;0,008206822
25/12/1967;292,7991444;0,005436593
26/12/1967;292,9718027;0,005901171
27/12/1967;293,3407701;0,001730783
28/12/1967;293,6248401;0,003027914
29/12/1967;293,261176;0,002783127
30/12/1967;293,5618282;0,002851055
31/12/1967;293,327078;0,002642869
1/01/1968;293,3360729;0,002267044
2/01/1968;293,6297951;0,001290442
3/01/1968;294,3101445;6,97E-04
4/01/1968;293,8219282;0,002527421
5/01/1968;294,1729134;8,08E-04
6/01/1968;294,3525745;0,001211201
7/01/1968;294,3648874;0,001327559
8/01/1968;294,3668183;0,001365971
9/01/1968;294,5128921;9,18E-04
10/01/1968;294,6786325;0,001689565
11/01/1968;294,420409;0,001653213
12/01/1968;294,2036479;0,002349056
13/01/1968;293,9994897;0,00161867
14/01/1968;293,8603499;0,002673585
15/01/1968;293,8175618;0,004242646
16/01/1968;293,9429077;0,003586758
17/01/1968;294,2715836;6,46E-04
18/01/1968;294,6279683;0,002852624
19/01/1968;294,5431801;0,002045502
20/01/1968;294,5454111;0,002311636
21/01/1968;294,3235529;0,00248931
22/01/1968;293,6100563;0,009214184
23/01/1968;293,5249504;0,004458506
24/01/1968;293,8808159;0,005169825
25/01/1968;293,8056953;0,002004845
26/01/1968;294,4974209;0,001378688
27/01/1968;294,6489743;0,001858363
28/01/1968;294,7824883;0,003171883
29/01/1968;294,2871107;0,005410963
30/01/1968;293,9513134;0,00363313
31/01/1968;294,0839926;0,002728235
1/02/1968;293,5344524;0,003479305
2/02/1968;293,7335384;0,005400607
3/02/1968;293,4001867;0,00587429
4/02/1968;292,8382038;0,007517642
5/02/1968;292,9833234;0,003423822
6/02/1968;293,2244986;0,002386306
7/02/1968;293,2180919;0,005154609
8/02/1968;293,4761542;0,001939059
9/02/1968;293,6768769;0,002918312
10/02/1968;293,318847;0,004074534
11/02/1968;293,546888;0,002943085
12/02/1968;293,7956077;0,00990986
13/02/1968;293,8062204;0,004305661
14/02/1968;294,0485663;0,004624868
15/02/1968;294,3438716;0,001428339
16/02/1968;295,0071272;0,001750775
17/02/1968;295,1908667;0,001390769
18/02/1968;295,4213316;0,002052075
19/02/1968;294,8074865;0,007071438
20/02/1968;293,5400808;0,021246016
21/02/1968;293,720133;0,004805111
22/02/1968;293,5148564;0,012072423
23/02/1968;293,2088798;0,005992569
24/02/1968;293,8729379;0,002650912
25/02/1968;294,0359611;0,002921036
26/02/1968;293,8506835;0,005450209
27/02/1968;293,3889861;0,004896694
28/02/1968;293,4287642;0,003327563
29/02/1968;293,7008484;0,005606738
1/03/1968;292,8992411;0,01424354
2/03/1968;292,9136538;0,006045224
3/03/1968;292,9192635;0,009268738
4/03/1968;293,1237577;0,001854322
5/03/1968;293,9496681;8,77E-04
6/03/1968;294,1070556;0,003510715
7/03/1968;293,9114155;0,004637408
8/03/1968;293,6541733;0,005391944
9/03/1968;293,4573063;0,006507519
10/03/1968;293,2380956;0,009517007
11/03/1968;293,4555944;0,007220104
12/03/1968;293,1714438;0,007782212
13/03/1968;293,168635;0,007792975
14/03/1968;293,4741556;0,00852693
15/03/1968;293,2793085;0,013435327
16/03/1968;292,9087687;0,014938377
17/03/1968;292,4798832;0,02002629
18/03/1968;292,3771306;0,014639615
19/03/1968;292,689996;0,016133255
20/03/1968;292,9144237;0,009818479
21/03/1968;293,6471637;0,011763837
22/03/1968;294,006419;0,003876283
23/03/1968;294,2940047;0,006945142
24/03/1968;293,8317181;0,011453004
25/03/1968;293,8396178;0,004697058
26/03/1968;294,3552169;0,004618113
27/03/1968;294,4550283;0,005165721
28/03/1968;294,6250196;0,00402976
29/03/1968;294,0648617;0,015023562
30/03/1968;293,8373463;0,010525754
31/03/1968;294,4707117;0,007668154
1/04/1968;294,1247566;0,013730983
2/04/1968;294,1020383;0,007362584
3/04/1968;294,4644224;0,007294955
4/04/1968;294,2032425;0,011226281
5/04/1968;293,8156165;0,01323678
6/04/1968;294,1222913;0,013338231
7/04/1968;293,891022;0,013816121
8/04/1968;293,5345725;0,016754715
9/04/1968;293,5272311;0,02053103
10/04/1968;292,8668505;0,026436655
11/04/1968;292,9689163;0,016940529
12/04/1968;292,8768642;0,015549528
13/04/1968;293,1884286;0,004451247
14/04/1968;293,1084163;0,007768007
15/04/1968;293,3140948;0,007027117
16/04/1968;293,0270625;0,008567958
17/04/1968;293,106402;0,008095023
18/04/1968;293,0383272;0,009538442
19/04/1968;293,081853;0,003829234
20/04/1968;293,6111751;0,002991465
21/04/1968;293,9508687;0,004845747
22/04/1968;293,7462499;0,00830272
23/04/1968;293,3987311;0,013102729
24/04/1968;293,1982023;0,010595846
25/04/1968;292,9168717;0,014176772
26/04/1968;293,36085;0,006165661
27/04/1968;293,8316538;0,0094896
28/04/1968;293,8074583;0,010804953
29/04/1968;293,9993996;0,007648935
30/04/1968;293,8883271;0,01064397
1/05/1968;293,8172138;0,006843863
2/05/1968;294,5023136;0,008090498
3/05/1968;294,0939159;0,009877908
4/05/1968;293,5466385;0,011626364
5/05/1968;293,1858974;0,023452239
6/05/1968;293,3319778;0,016144138
7/05/1968;292,6760255;0,026846755
8/05/1968;292,7683971;0,013137776
9/05/1968;293,0801837;0,010456981
10/05/1968;292,948251;0,020722332
11/05/1968;293,0072886;0,012305672
12/05/1968;294,1394186;0,003668854
13/05/1968;294,0730493;0,010640414
14/05/1968;293,4317784;0,015078231
15/05/1968;293,1524309;0,02514433
16/05/1968;293,5250159;0,007087686
17/05/1968;293,5667677;0,007185931
18/05/1968;292,9155984;0,01444702
19/05/1968;293,2540509;0,010848617
20/05/1968;293,7821501;0,008803315
21/05/1968;293,451816;0,015246418
22/05/1968;293,4461702;0,009684476
23/05/1968;293,82946;0,005839251
24/05/1968;294,0628589;0,009096042
25/05/1968;294,1381799;0,017798571
26/05/1968;293,1755262;0,040132955
27/05/1968;293,1009058;0,011394285
28/05/1968;293,9071007;0,005700921
29/05/1968;293,9483114;0,01943444
30/05/1968;293,3337618;0,025531523
31/05/1968;293,1407353;0,009278155
1/06/1968;292,9151797;0,019417324
2/06/1968;292,68977;0,014101479
3/06/1968;293,1991238;0,007677977
4/06/1968;293,4174995;0,007591298
5/06/1968;292,7719357;0,012871131
6/06/1968;292,5576179;0,008724956
7/06/1968;292,9385363;0,004642
8/06/1968;293,5672625;0,005693906
9/06/1968;293,2639984;0,014484969
10/06/1968;293,2465096;0,016163128
11/06/1968;293,478042;0,013652404
12/06/1968;292,4859125;0,034878386
13/06/1968;292,9318272;0,009854794
14/06/1968;293,511469;0,009702984
15/06/1968;294,3130056;0,006798329
16/06/1968;293,8777155;0,013548687
17/06/1968;292,9880402;0,022987036
18/06/1968;293,111141;0,007667947
19/06/1968;292,7188404;0,013203454
20/06/1968;293,7104517;0,004972714
21/06/1968;293,9361816;0,010867127
22/06/1968;293,6265663;0,020229048
23/06/1968;293,2962617;0,011932906
24/06/1968;293,500427;0,010133307
25/06/1968;293,6051496;0,014607221
26/06/1968;293,4391018;0,007693912
27/06/1968;293,3829941;0,010299761
28/06/1968;293,3540335;0,014305978
29/06/1968;293,5244946;0,015708323
30/06/1968;293,2086682;0,018464522
1/07/1968;293,0634097;0,017839297
2/07/1968;292,8881251;0,02348675
3/07/1968;292,8635714;0,013777166
4/07/1968;293,1330204;0,013854756
5/07/1968;293,6130757;0,005169618
6/07/1968;294,0802526;0,009421581
7/07/1968;293,7852407;0,010208926
8/07/1968;294,1737007;0,006632876
9/07/1968;294,7564202;0,005331796
10/07/1968;294,3993212;0,008945196
11/07/1968;293,7705426;0,008528036
12/07/1968;293,407872;0,017514067
13/07/1968;293,7284612;0,008559806
14/07/1968;293,9165894;0,009968502
15/07/1968;293,9569928;0,011516888
16/07/1968;293,4381639;0,01460254
17/07/1968;293,0777452;0,014581715
18/07/1968;292,9991383;0,011130137
19/07/1968;293,5720969;0,012240502
20/07/1968;293,3813952;0,02413797
21/07/1968;293,6681775;0,011956941
22/07/1968;293,7414319;0,010488556
23/07/1968;293,6199811;0,012224172
24/07/1968;294,2708342;0,008299809
25/07/1968;294,5511731;0,006351166
26/07/1968;295,0388967;0,007541466
27/07/1968;295,2756707;0,005367896
28/07/1968;295,3891236;0,002643965
29/07/1968;295,3919492;0,007495326
30/07/1968;295,1162944;0,006773391
31/07/1968;294,7785212;0,010984448
1/08/1968;294,0162652;0,02052582
2/08/1968;293,9947442;0,013660084
3/08/1968;294,1239288;0,004277096
4/08/1968;294,2703701;0,011704297
5/08/1968;293,6314621;0,01702602
6/08/1968;293,5870802;0,019079798
7/08/1968;293,3843388;0,013584163
8/08/1968;294,1321233;0,009516969
9/08/1968;294,5608965;0,005764035
10/08/1968;294,8837766;0,008242717
11/08/1968;294,4311858;0,018972766
12/08/1968;294,4546428;0,011757425
13/08/1968;295,0120919;0,004844397
14/08/1968;294,817745;0,00744246
15/08/1968;294,44975;0,010521276
16/08/1968;294,8321654;0,007185376
17/08/1968;293,8296906;0,021158938
18/08/1968;294,1024062;0,012882552
19/08/1968;294,2406231;0,017852004
20/08/1968;294,3412744;0,01088337
21/08/1968;294,4091356;0,005712105
22/08/1968;294,6992406;0,004199064
23/08/1968;294,7580943;0,008774143
24/08/1968;294,5691671;0,013123615
25/08/1968;294,2283203;0,018749011
26/08/1968;293,8001;0,00973088
27/08/1968;293,1865135;0,017452941
28/08/1968;292,7618483;0,020304999
29/08/1968;293,5324038;0,008051543
30/08/1968;293,456967;0,015720253
31/08/1968;293,4103236;0,019682212
1/09/1968;293,3994085;0,011344756
2/09/1968;293,3118411;0,014446621
3/09/1968;293,6745851;0,012607759
4/09/1968;293,376265;0,018608929
5/09/1968;294,0868151;0,008419695
6/09/1968;294,3753758;0,005681547
7/09/1968;294,3482529;0,006895502
8/09/1968;293,823696;0,010013664
9/09/1968;293,5452446;0,013215962
10/09/1968;293,7496413;0,011889696
11/09/1968;293,565521;0,009748081
12/09/1968;294,1362223;0,005204203
13/09/1968;294,3261832;0,010229042
14/09/1968;293,5013342;0,018508902
15/09/1968;293,3565763;0,009845813
16/09/1968;293,8485891;0,006410312
17/09/1968;293,7862696;0,010574299
18/09/1968;293,4777184;0,013763479
19/09/1968;293,8430279;0,005715703
20/09/1968;294,3826235;0,004527115
21/09/1968;294,5172201;0,007445078
22/09/1968;294,0267251;0,018101341
23/09/1968;293,7318282;0,010480759
24/09/1968;294,0388081;0,005668461
25/09/1968;294,4812314;0,008288512
26/09/1968;294,243861;0,005962951
27/09/1968;293,5965857;0,014896025
28/09/1968;293,5845512;0,011482029
29/09/1968;293,2037733;0,01237681
30/09/1968;293,8969355;0,008428121
1/10/1968;293,5664083;0,013148176
2/10/1968;293,5098998;0,016017031
3/10/1968;293,7523301;0,012331724
4/10/1968;294,42814;0,008289152
5/10/1968;294,0366321;0,010891611
6/10/1968;293,9525749;0,004470378
7/10/1968;293,9227092;0,007751068
8/10/1968;293,3348741;0,018521976
9/10/1968;292,8366399;0,013041048
10/10/1968;293,038585;0,01234876
11/10/1968;293,2298607;0,011690499
12/10/1968;293,021173;0,019477664
13/10/1968;293,0843775;0,021695278
14/10/1968;293,414435;0,009971475
15/10/1968;293,5686957;0,009471177
16/10/1968;293,7570925;0,009873278
17/10/1968;293,3407604;0,016941206
18/10/1968;293,3410184;0,012951174
19/10/1968;293,1573374;0,020489087
20/10/1968;293,0589002;0,013972938
21/10/1968;293,27547;0,011174859
22/10/1968;293,9277517;0,007376181
23/10/1968;294,3193087;0,002684549
24/10/1968;294,3186901;0,00793126
25/10/1968;293,7196902;0,026438515
26/10/1968;293,476532;0,012017059
27/10/1968;292,8978045;0,01603765
28/10/1968;292,8895244;0,015007473
29/10/1968;292,7841086;0,020365962
30/10/1968;293,2656953;0,010968354
31/10/1968;293,5497177;0,009810144
1/11/1968;293,8418077;0,010936235
2/11/1968;293,8537443;0,011132393
3/11/1968;294,1411535;0,003156137
4/11/1968;294,611043;0,008766904
5/11/1968;294,0239496;0,025425596
6/11/1968;294,3903048;0,006681345
7/11/1968;294,3369127;0,006745871
8/11/1968;293,760541;0,017027804
9/11/1968;293,5022304;0,009328209
10/11/1968;293,7279384;0,008395697
11/11/1968;293,7745573;0,007245196
12/11/1968;293,6370613;0,008158533
13/11/1968;293,7840799;0,007169088
14/11/1968;293,5273572;0,014770049
15/11/1968;293,2209261;0,009645299
16/11/1968;293,0464043;0,010204384
17/11/1968;293,1520314;0,006172723
18/11/1968;293,3368336;0,008472608
19/11/1968;293,2903657;0,011564676
20/11/1968;293,247259;0,009903022
21/11/1968;293,0992709;0,012269266
22/11/1968;292,9646015;0,020103751
23/11/1968;292,981303;0,014648965
24/11/1968;293,1309883;0,008799698
25/11/1968;293,1850923;0,009414139
26/11/1968;293,1936596;0,009753301
27/11/1968;293,4865089;0,005362666
28/11/1968;293,7501527;0,003640496
29/11/1968;293,7220376;0,002454539
30/11/1968;293,4025559;0,008098751
1/12/1968;292,852095;0,006036454
2/12/1968;292,974032;0,002707554
3/12/1968;293,0952736;0,004143846
4/12/1968;292,7376164;0,012460577
5/12/1968;292,7371694;0,003016394
6/12/1968;293,3633778;0,001613262
7/12/1968;294,0325187;0,004308986
8/12/1968;293,9615548;0,007066635
9/12/1968;293,7745882;0,008523969
10/12/1968;293,5163926;0,006436893
11/12/1968;293,566324;0,006269514
12/12/1968;293,9947321;0,002539073
13/12/1968;294,1715114;0,006961515
14/12/1968;293,9833012;0,007881247
15/12/1968;293,538443;0,004521386
16/12/1968;293,9503536;0,004497663
17/12/1968;294,395411;0,004006967
18/12/1968;294,5024347;0,00222529
19/12/1968;294,5227164;0,00215927
20/12/1968;294,3799711;0,003825894
21/12/1968;293,8031767;0,017908094
22/12/1968;293,5439268;0,007627354
23/12/1968;293,1822792;0,007714625
24/12/1968;292,9417093;0,0129658
25/12/1968;293,1820296;0,001894854
26/12/1968;293,3153225;0,002439703
27/12/1968;293,6813119;0,003984876
28/12/1968;293,9517115;0,004865181
29/12/1968;294,0235936;0,002761716
30/12/1968;294,2389455;0,002131313
31/12/1968;294,2429721;0,001286119
1/01/1969;293,8127963;0,008999852
2/01/1969;293,6833218;0,002017257
3/01/1969;293,5780046;0,006595342
4/01/1969;293,899286;0,002780065
5/01/1969;293,7796702;0,002426409
6/01/1969;294,2069273;0,002525151
7/01/1969;294,6711287;0,00156651
8/01/1969;294,7097804;0,002237086
9/01/1969;294,6871608;0,001316807
10/01/1969;294,607066;0,002948553
11/01/1969;294,5249655;0,008101352
12/01/1969;293,2775109;0,021286284
13/01/1969;293,4939719;0,007403689
14/01/1969;293,4764055;0,013140241
15/01/1969;293,3599426;0,004518041
16/01/1969;293,5772641;0,001561491
17/01/1969;293,7702959;0,002210065
18/01/1969;293,5688417;0,004965369
19/01/1969;293,1889375;0,004739879
20/01/1969;293,1412195;0,00579959
21/01/1969;292,8087129;0,011557199
22/01/1969;293,1438633;0,003993046
23/01/1969;293,3932913;0,007187547
24/01/1969;293,3593941;0,003994553
25/01/1969;293,7124985;0,0049426
26/01/1969;293,458011;0,00263851
27/01/1969;293,4953012;0,004310749
28/01/1969;294,0615629;0,002350136
29/01/1969;294,2992822;0,004371199
30/01/1969;294,3638195;0,003860039
31/01/1969;294,4542342;0,002034894
1/02/1969;294,110657;8,72E-04
2/02/1969;294,5146575;7,41E-04
3/02/1969;294,7413765;0,003959049
4/02/1969;294,1303683;0,011342974
5/02/1969;293,53952;0,020186847
6/02/1969;293,3955425;0,010933668
7/02/1969;294,0497693;0,004999422
8/02/1969;294,0878551;0,013873661
9/02/1969;294,1568776;0,008660062
10/02/1969;294,0468755;0,009865712
11/02/1969;293,9949531;0,004707553
12/02/1969;294,1160545;0,005331318
13/02/1969;294,1486592;0,003005633
14/02/1969;294,5256058;0,004073708
15/02/1969;294,2322676;0,015871253
16/02/1969;293,7582878;0,011623605
17/02/1969;293,7270682;0,003248994
18/02/1969;294,1923235;0,003734734
19/02/1969;294,1428901;0,004597516
20/02/1969;294,21296;0,003155019
21/02/1969;294,7990786;0,001969531
22/02/1969;294,8526167;0,006477153
23/02/1969;294,4843969;0,018179532
24/02/1969;294,3860681;0,010318976
25/02/1969;293,7657344;0,015234801
26/02/1969;293,8893821;0,013652234
27/02/1969;294,6968777;0,003443144
28/02/1969;295,0555316;0,005017846
1/03/1969;294,8175586;0,008360196
2/03/1969;294,4864431;0,012696793
3/03/1969;294,5678965;0,008116525
4/03/1969;294,6222375;0,009883556
5/03/1969;294,6867719;0,00684744
6/03/1969;295,3276281;0,003778125
7/03/1969;295,8243242;0,002943306
8/03/1969;295,3923305;0,012212801
9/03/1969;295,9823036;0,001054098
10/03/1969;295,7259519;0,007584774
11/03/1969;295,0154934;0,008668502
12/03/1969;294,4683527;0,009683528
13/03/1969;294,1555716;0,010480049
14/03/1969;294,3031436;0,010028611
15/03/1969;294,764348;0,008894813
16/03/1969;295,362808;0,001361067
17/03/1969;295,5510955;0,003980771
18/03/1969;295,1889679;0,004361987
19/03/1969;295,5512691;0,001501754
20/03/1969;295,8622686;0,003548444
21/03/1969;295,2982855;0,007871174
22/03/1969;294,9716366;0,010926988
23/03/1969;295,0697953;0,00981049
24/03/1969;295,4257965;0,009160416
25/03/1969;295,004988;0,011361389
26/03/1969;294,7424043;0,011593787
27/03/1969;294,7076682;0,009562697
28/03/1969;295,1694175;0,010106956
29/03/1969;294,9861938;0,008805709
30/03/1969;295,5378736;0,002711478
31/03/1969;295,4599505;0,009406649
1/04/1969;295,2515559;0,00894491
2/04/1969;295,5276243;0,004294212
3/04/1969;295,0978651;0,010158307
4/04/1969;294,4802847;0,015965069
5/04/1969;294,79269;0,011769989
6/04/1969;294,242639;0,022259326
7/04/1969;294,2190046;0,019570411
8/04/1969;294,4262212;0,01199878
9/04/1969;294,134883;0,027030372
10/04/1969;294,3499292;0,013434395
11/04/1969;294,1335185;0,017390696
12/04/1969;294,099134;0,013787637
13/04/1969;294,3250864;0,013188937
14/04/1969;294,3213747;0,011251326
15/04/1969;293,898996;0,019245579
16/04/1969;293,4113542;0,020286356
17/04/1969;293,8579262;0,011272097
18/04/1969;294,5111022;0,008190705
19/04/1969;294,6273682;0,014506732
20/04/1969;294,9242364;0,011632104
21/04/1969;295,0997593;0,012934973
22/04/1969;294,0252844;0,033034543
23/04/1969;293,9984029;0,015719919
24/04/1969;293,5512071;0,034864853
25/04/1969;294,0750935;0,010631062
26/04/1969;294,8420776;0,003010446
27/04/1969;295,9225731;0,002799059
28/04/1969;295,6613428;0,008977085
29/04/1969;295,0930431;0,009609524
30/04/1969;294,770089;0,012435053
1/05/1969;294,9180675;0,007419567
2/05/1969;294,4507849;0,013269522
3/05/1969;294,5158198;0,009196442
4/05/1969;294,7137124;0,00764038
5/05/1969;294,9047223;0,009710732
6/05/1969;295,355183;0,008048185
7/05/1969;295,5481615;0,012288371
8/05/1969;294,9774275;0,016086229
9/05/1969;293,9288945;0,022798018
10/05/1969;293,3516482;0,030224381
11/05/1969;294,264717;0,008025878
12/05/1969;294,9895425;0,012225072
13/05/1969;295,04264;0,013988201
14/05/1969;294,0915779;0,026904287
15/05/1969;294,1819392;0,011801557
16/05/1969;294,4917536;0,005361493
17/05/1969;294,6955015;0,009892556
18/05/1969;294,7912333;0,011461185
19/05/1969;294,7005637;0,015008022
20/05/1969;294,7220309;0,017507135
21/05/1969;294,5428457;0,011804097
22/05/1969;294,5560415;0,011842402
23/05/1969;294,0544597;0,027337651
24/05/1969;294,672422;0,00891123
25/05/1969;295,3315818;0,007634869
26/05/1969;294,8866933;0,014269981
27/05/1969;294,8802687;0,014015808
28/05/1969;295,0973454;0,015938039
29/05/1969;294,6997989;0,027361269
30/05/1969;294,9285445;0,011973493
31/05/1969;294,8496643;0,009596674
1/06/1969;294,1782908;0,024028854
2/06/1969;294,5438784;0,012263976
3/06/1969;294,4183758;0,016828042
4/06/1969;293,7929104;0,019580988
5/06/1969;294,3870862;0,009184627
6/06/1969;295,0768513;0,004995951
7/06/1969;294,5778333;0,017298296
8/06/1969;294,7777503;0,00694624
9/06/1969;294,2823187;0,01656347
10/06/1969;294,8070182;0,005817988
11/06/1969;294,207089;0,01840155
12/06/1969;294,7325931;0,006942791
13/06/1969;294,7644339;0,006687406
14/06/1969;294,1251734;0,012226905
15/06/1969;294,3569726;0,009464316
16/06/1969;294,4908475;0,012553788
17/06/1969;294,607785;0,010134773
18/06/1969;294,4597945;0,009828638
19/06/1969;294,1355153;0,018737429
20/06/1969;294,4180986;0,006662256
21/06/1969;294,7431382;0,009158469
22/06/1969;294,7656453;0,012252504
23/06/1969;294,7039045;0,010523368
24/06/1969;294,6669499;0,01238493
25/06/1969;294,4821043;0,032571556
26/06/1969;294,1115281;0,013930936
27/06/1969;293,4569704;0,020938106
28/06/1969;293,8206952;0,009848484
29/06/1969;294,0415402;0,010534401
30/06/1969;294,6701556;0,007515694
1/07/1969;294,7712853;0,006490205
2/07/1969;294,2859041;0,026990348
3/07/1969;294,672148;0,002985991
4/07/1969;295,0030539;0,005705183
5/07/1969;294,9308919;0,01016083
6/07/1969;294,5908943;0,020649626
7/07/1969;293,9767591;0,017329978
8/07/1969;294,5489492;0,006708209
9/07/1969;294,7484725;0,011689696
10/07/1969;294,2004476;0,020734191
11/07/1969;294,2275181;0,012222386
12/07/1969;294,3267618;0,005278675
13/07/1969;295,0349394;0,007209896
14/07/1969;295,2090807;0,004619333
15/07/1969;294,8181771;0,011831658
16/07/1969;294,6801202;0,009449534
17/07/1969;294,6981902;0,010669179
18/07/1969;295,1024202;0,009429191
19/07/1969;295,7260421;0,006336144
20/07/1969;296,1016025;0,003389482
21/07/1969;296,1886983;0,003891415
22/07/1969;295,7878207;0,003469939
23/07/1969;295,8005623;0,002470997
24/07/1969;295,5407579;0,008413285
25/07/1969;295,1573266;0,008999468
26/07/1969;295,3753023;0,007368275
27/07/1969;295,279641;0,016235562
28/07/1969;295,5621229;0,0040308
29/07/1969;295,3684607;0,013293861
30/07/1969;294,237445;0,026622002
31/07/1969;293,3066321;0,015848898
1/08/1969;293,3142739;0,012285909
2/08/1969;294,6780082;0,005540298
3/08/1969;295,1264728;0,011675198
4/08/1969;294,8985645;0,018980109
5/08/1969;294,8609629;0,005994711
6/08/1969;295,2398186;0,007612424
7/08/1969;294,7349245;0,016276474
8/08/1969;294,3076532;0,018898828
9/08/1969;293,52033;0,009926591
10/08/1969;293,6145803;0,006177829
11/08/1969;294,1806396;0,01289798
12/08/1969;293,7623313;0,019697394
13/08/1969;293,8533995;0,010031393
14/08/1969;293,6893363;0,015969128
15/08/1969;293,6423084;0,017742957
16/08/1969;293,5048506;0,024359403
17/08/1969;293,3757063;0,018484802
18/08/1969;293,4897692;0,01586088
19/08/1969;293,5983683;0,016734995
20/08/1969;293,8724376;0,011923927
21/08/1969;293,4204616;0,023815345
22/08/1969;293,8699084;0,007190481
23/08/1969;294,0347506;0,011513906
24/08/1969;293,7639847;0,012030593
25/08/1969;293,6972259;0,016084767
26/08/1969;293,6521585;0,015402431
27/08/1969;293,6359104;0,007418415
28/08/1969;294,2485485;0,00867663
29/08/1969;294,1681981;0,0122866
30/08/1969;294,2775129;0,010174549
31/08/1969;294,3862688;0,011630264
1/09/1969;294,3622113;0,013573311
2/09/1969;294,4948219;0,008016566
3/09/1969;294,6889803;0,005662121
4/09/1969;295,4841582;0,004950661
5/09/1969;295,5877003;0,00307565
6/09/1969;295,5878613;0,008057669
7/09/1969;294,90333;0,017434231
8/09/1969;294,746534;0,011963651
9/09/1969;295,6212314;0,005053229
10/09/1969;295,494478;0,007846178
11/09/1969;295,6390568;0,011400206
12/09/1969;295,1597482;0,0144559
13/09/1969;295,6570397;0,005631961
14/09/1969;295,6358202;0,006815838
15/09/1969;294,9519166;0,015710259
16/09/1969;294,1532312;0,018057333
17/09/1969;293,1674445;0,014545662
18/09/1969;293,2446321;0,010957596
19/09/1969;293,3154543;0,014244629
20/09/1969;293,3903335;0,014506923
21/09/1969;293,5564877;0,01428997
22/09/1969;293,9475615;0,009884969
23/09/1969;293,8801937;0,005963331
24/09/1969;294,0709499;0,010366584
25/09/1969;293,1958838;0,03506587
26/09/1969;293,5012385;0,013091374
27/09/1969;293,4132713;0,014488535
28/09/1969;293,1963824;0,013014883
29/09/1969;292,9715233;0,027063368
30/09/1969;293,9356206;0,004466673
1/10/1969;294,06791;0,009188204
