formatted_date;runoff_sum; surface_runoff_sum
20/10/1950;0,011714731;0,002428019
21/10/1950;0,009474675;0,001499953
22/10/1950;0,009800258;0,001952789
23/10/1950;0,011600326;0,002772395
24/10/1950;0,011092375;0,002447673
25/10/1950;0,012421701;0,002541845
26/10/1950;0,010583379;0,001732517
27/10/1950;0,010420602;0,002526064
28/10/1950;0,009092888;0,001249901
29/10/1950;0,013822349;0,003370857
30/10/1950;0,014555867;0,003498249
31/10/1950;0,010630408;0,001160253
1/11/1950;0,008575979;8,76E-04
2/11/1950;0,010558849;0,002353222
3/11/1950;0,019923448;0,005649978
4/11/1950;0,014845794;0,002395168
5/11/1950;0,008735626;0,001636864
6/11/1950;0,008725445;0,00196909
7/11/1950;0,011615353;0,003642883
8/11/1950;0,015094329;0,005519455
9/11/1950;0,007878518;8,69E-04
10/11/1950;0,008214703;0,001314332
11/11/1950;0,01083392;0,002146272
12/11/1950;0,016636948;0,003608467
13/11/1950;0,010822261;0,002436521
14/11/1950;0,013579711;0,003361532
15/11/1950;0,018750169;0,005056733
16/11/1950;0,010658208;0,00158033
17/11/1950;0,030323913;0,012168426
18/11/1950;0,036903683;0,008858519
19/11/1950;0,012819377;8,95E-04
20/11/1950;0,011113641;0,001777366
21/11/1950;0,011435738;0,002668048
22/11/1950;0,010559671;0,002288475
23/11/1950;0,00884224;0,001099459
24/11/1950;0,011141461;0,002134815
25/11/1950;0,023894054;0,009591884
26/11/1950;0,022697058;0,008024627
27/11/1950;0,018075381;0,003382267
28/11/1950;0,016113007;0,003193517
29/11/1950;0,01504608;0,003492
30/11/1950;0,014389728;0,003291466
1/12/1950;0,012090153;0,002096744
2/12/1950;0,009272868;0,001354403
3/12/1950;0,009688006;0,00221337
4/12/1950;0,010628529;0,002506586
5/12/1950;0,01030821;0,002290061
6/12/1950;0,009174344;0,001800794
7/12/1950;0,008701455;0,001284039
8/12/1950;0,006820523;2,16E-04
9/12/1950;0,01254502;0,002672441
10/12/1950;0,02481616;0,008144643
11/12/1950;0,016253301;0,003602562
12/12/1950;0,009361294;6,95E-04
13/12/1950;0,009284318;0,001655634
14/12/1950;0,010651267;0,002226128
15/12/1950;0,007616899;4,80E-04
16/12/1950;0,008067757;0,001298485
17/12/1950;0,009884011;0,00162429
18/12/1950;0,012697089;0,002359647
19/12/1950;0,007242512;0,001165372
20/12/1950;0,007158525;0,00107863
21/12/1950;0,005955126;6,69E-04
22/12/1950;0,008240856;0,002119814
23/12/1950;0,007945822;9,02E-04
24/12/1950;0,006004229;0,001067709
25/12/1950;0,006080049;0,001022649
26/12/1950;0,005068975;4,79E-04
27/12/1950;0,004584029;2,82E-04
28/12/1950;0,004270724;1,62E-04
29/12/1950;0,004366736;3,03E-04
30/12/1950;0,004747029;4,36E-04
31/12/1950;0,01102539;0,00324842
1/01/1951;0,007457082;7,34E-04
2/01/1951;0,004225382;1,88E-04
3/01/1951;0,005212792;9,81E-04
4/01/1951;0,004320042;6,54E-04
5/01/1951;0,004574392;9,69E-04
6/01/1951;0,004279799;6,72E-04
7/01/1951;0,00632866;0,002317822
8/01/1951;0,004940515;0,001087085
9/01/1951;0,005674785;0,001509303
10/01/1951;0,003586867;9,25E-05
11/01/1951;0,004043111;6,70E-04
12/01/1951;0,003217919;6,12E-05
13/01/1951;0,003933098;5,31E-04
14/01/1951;0,005840849;0,001305419
15/01/1951;0,003926727;6,50E-04
16/01/1951;0,00446781;0,001159261
17/01/1951;0,003760834;8,00E-04
18/01/1951;0,004276504;9,19E-04
19/01/1951;0,003651399;4,32E-04
20/01/1951;0,004160594;4,55E-04
21/01/1951;0,003415505;4,24E-04
22/01/1951;0,009508864;0,003384628
23/01/1951;0,005664125;0,001529677
24/01/1951;0,004706488;0,001251487
25/01/1951;0,004193034;9,30E-04
26/01/1951;0,004926989;0,001447278
27/01/1951;0,003892538;7,03E-04
28/01/1951;0,004468213;0,00132357
29/01/1951;0,008259512;0,002360172
30/01/1951;0,005077224;7,72E-04
31/01/1951;0,004600941;5,82E-04
1/02/1951;0,005689674;0,002004298
2/02/1951;0,00511519;0,001157012
3/02/1951;0,004986429;0,001315122
4/02/1951;0,006137236;0,001678247
5/02/1951;0,004902298;0,001043869
6/02/1951;0,004649816;0,001028737
7/02/1951;0,005730494;0,001882439
8/02/1951;0,004598729;9,83E-04
9/02/1951;0,00507011;0,001178615
10/02/1951;0,007973819;0,001920988
11/02/1951;0,006688955;0,001719038
