formatted_date;temperature_2m_min; temperature_2m_max
26/01/1967;290,6067669;298,2947198
27/01/1967;290,9804594;298,4613991
28/01/1967;290,6993397;298,9233878
29/01/1967;290,9839808;298,3223332
30/01/1967;290,2961143;298,2246446
31/01/1967;291,4288095;297,9263865
1/02/1967;291,0163027;298,0077042
2/02/1967;291,0274224;299,0190416
3/02/1967;291,4928181;298,4696385
4/02/1967;291,6020075;297,6274285
5/02/1967;290,9643661;297,0648374
6/02/1967;290,5782495;298,5123596
7/02/1967;291,1195597;298,2985879
8/02/1967;290,4888183;297,1317026
9/02/1967;289,764801;297,6587821
10/02/1967;290,3202792;297,9079296
11/02/1967;290,2296187;297,9937213
12/02/1967;289,984245;297,7659798
13/02/1967;290,2247373;298,5143497
14/02/1967;291,0276973;297,807579
15/02/1967;290,5713995;298,3577318
16/02/1967;290,5863978;298,9557832
17/02/1967;290,7450049;298,1132841
18/02/1967;290,4857871;299,1826593
19/02/1967;291,0726812;298,4805584
20/02/1967;290,6711363;298,4431942
21/02/1967;290,5988588;297,9467401
22/02/1967;290,5356901;296,66928
23/02/1967;290,5075078;297,9044513
24/02/1967;290,5740134;298,7313281
25/02/1967;290,7751284;297,8571434
26/02/1967;290,5219501;298,3441899
27/02/1967;290,3705912;298,8438162
28/02/1967;290,6602013;299,0511298
1/03/1967;291,1232894;297,9860113
2/03/1967;290,8107008;298,6713557
3/03/1967;290,3739374;299,8607242
4/03/1967;291,7637665;298,6894321
5/03/1967;291,7063107;299,0505611
6/03/1967;290,9223808;299,715993
7/03/1967;291,4492978;298,3250139
8/03/1967;290,9775625;298,291345
9/03/1967;291,1419572;299,0449886
10/03/1967;290,71839;299,1766592
11/03/1967;290,9601422;299,9082338
12/03/1967;291,3589124;298,2941798
13/03/1967;290,8289901;298,412163
14/03/1967;291,4144878;298,4177948
15/03/1967;291,6157211;297,9434427
16/03/1967;291,7048257;296,5387178
17/03/1967;290,7820024;296,4604609
18/03/1967;290,2512806;298,1139848
19/03/1967;289,7652123;298,0659876
20/03/1967;290,3490142;297,7808116
21/03/1967;289,8878973;298,0635343
22/03/1967;289,7475463;298,6731487
23/03/1967;289,8244873;299,1838065
24/03/1967;290,0797879;298,8079394
25/03/1967;289,9204359;299,2029326
26/03/1967;290,8153751;299,2826933
27/03/1967;290,7145452;299,627312
28/03/1967;291,2737744;298,3699307
29/03/1967;290,7815794;297,5746852
30/03/1967;290,0122121;298,5867231
31/03/1967;290,3314083;299,5176916
1/04/1967;291,2592038;298,6940488
2/04/1967;291,0583573;297,5216935
3/04/1967;290,2114719;300,0526188
4/04/1967;291,380968;300,3694131
5/04/1967;291,0225248;300,3574178
6/04/1967;291,0691028;299,2679638
7/04/1967;291,3101351;300,1357002
8/04/1967;291,3221075;299,6382688
9/04/1967;291,4940343;299,6370767
10/04/1967;291,4978845;298,5938759
11/04/1967;290,733042;299,8549968
12/04/1967;291,2099139;300,0889783
13/04/1967;290,6598185;300,6307517
14/04/1967;291,1893091;299,7839754
15/04/1967;291,2798322;298,8052371
16/04/1967;291,2940734;298,7244019
17/04/1967;291,3068213;297,2287907
18/04/1967;291,0017514;298,0184739
19/04/1967;290,7948911;297,5528322
20/04/1967;290,5513625;297,5107046
21/04/1967;290,2127057;297,4239624
22/04/1967;290,5626312;298,3109969
23/04/1967;290,6459711;298,1561508
24/04/1967;290,5450622;298,4179248
25/04/1967;290,4797505;298,5837315
26/04/1967;291,1297789;298,2143371
27/04/1967;291,1549596;297,3822581
28/04/1967;290,822358;297,7161603
29/04/1967;290,8396152;298,1300201
30/04/1967;290,9882063;295,5091315
1/05/1967;290,1585253;298,5120624
2/05/1967;290,2928729;297,994312
3/05/1967;290,3523489;297,9132396
4/05/1967;290,0659616;298,9420078
5/05/1967;290,1166279;299,7497926
6/05/1967;291,1146748;299,5683524
7/05/1967;291,1958973;298,3156314
8/05/1967;291,236127;298,3650315
9/05/1967;291,4094946;297,6663427
10/05/1967;291,0378853;298,673224
11/05/1967;291,2001269;297,4459031
12/05/1967;291,3647968;297,1976396
13/05/1967;291,2073841;297,7367868
14/05/1967;291,2426482;299,0520125
15/05/1967;291,3764619;297,875588
16/05/1967;291,3775936;298,3956811
17/05/1967;291,3268979;296,3859361
18/05/1967;290,8912915;296,663588
19/05/1967;290,8083774;297,5663208
20/05/1967;291,0458493;298,6985681
21/05/1967;291,5470088;298,5367954
22/05/1967;291,3684887;298,1476949
23/05/1967;291,8416299;298,6635224
24/05/1967;291,7576495;299,4065434
25/05/1967;291,6845121;299,6366355
26/05/1967;291,7246801;300,1185406
27/05/1967;291,7962512;297,9695486
28/05/1967;291,5176;296,5012939
29/05/1967;291,071137;299,0229801
30/05/1967;291,7041651;297,2868106
31/05/1967;291,6839505;296,9793731
1/06/1967;291,3844023;297,5165968
2/06/1967;291,3217272;296,568093
3/06/1967;291,0847438;297,7699391
4/06/1967;291,1028538;295,8396727
5/06/1967;290,4786161;296,2734564
6/06/1967;290,0401754;297,78821
7/06/1967;289,7864476;298,1802492
8/06/1967;291,0036659;297,2638838
9/06/1967;290,7537736;297,4039472
10/06/1967;290,9759628;295,9897193
11/06/1967;290,3476862;297,0788102
12/06/1967;290,0127382;299,337179
13/06/1967;291,3086017;299,2428813
14/06/1967;291,0290064;298,3788233
15/06/1967;290,1520351;298,0664583
16/06/1967;290,8483305;295,5989179
17/06/1967;290,7104836;295,7254141
18/06/1967;290,7236242;297,6474284
19/06/1967;290,8796094;295,597774
20/06/1967;290,5332563;297,7126241
21/06/1967;291,0625958;298,3119049
22/06/1967;291,0949752;297,9780094
23/06/1967;290,4404487;299,0770676
24/06/1967;290,3194229;299,7204599
25/06/1967;290,5157857;299,0344448
26/06/1967;291,1705024;296,6364699
27/06/1967;290,9096291;297,311818
28/06/1967;290,7720309;298,9015575
29/06/1967;290,9468957;296,9944357
30/06/1967;290,0664355;299,0387808
1/07/1967;290,842735;298,5239766
2/07/1967;290,5690833;299,7708301
3/07/1967;291,0236586;298,9556996
4/07/1967;290,978675;299,3144949
5/07/1967;290,859884;299,4931611
6/07/1967;290,8877188;298,5509622
7/07/1967;290,8740473;299,1756402
8/07/1967;290,8417993;299,1678091
9/07/1967;290,533854;299,8243027
10/07/1967;291,1948654;299,5399649
11/07/1967;291,1380731;298,8788052
12/07/1967;290,8490974;298,3925299
13/07/1967;290,5250659;298,6948433
14/07/1967;290,7180382;297,0320424
15/07/1967;290,3220152;297,2492793
16/07/1967;290,869739;297,0075808
17/07/1967;290,2553142;297,9301651
18/07/1967;289,8976329;299,6321024
19/07/1967;290,7270852;298,728493
20/07/1967;291,1440787;297,4493246
21/07/1967;290,6566742;298,4430158
22/07/1967;290,9275833;298,8707863
23/07/1967;290,7136572;298,6547877
24/07/1967;290,8764972;299,0589529
25/07/1967;290,361927;300,5364419
26/07/1967;291,229944;299,8363058
27/07/1967;290,9910249;300,4808153
28/07/1967;291,2066105;300,9956582
29/07/1967;291,2651051;299,8595055
30/07/1967;291,0489918;299,0657879
31/07/1967;291,1227652;298,3356224
1/08/1967;290,8925465;299,8362557
2/08/1967;291,7402681;300,1810705
3/08/1967;291,5137239;300,3119112
4/08/1967;291,3993183;299,0895696
5/08/1967;291,1631257;299,6117955
6/08/1967;291,0542705;300,2844752
7/08/1967;290,8671582;300,8708472
8/08/1967;290,6868882;299,8954134
9/08/1967;290,7502869;298,4484583
10/08/1967;290,9725016;297,5562728
11/08/1967;290,4518068;298,5730059
12/08/1967;290,9073667;299,8051424
13/08/1967;290,8609106;298,6881379
14/08/1967;291,1445121;299,7782936
15/08/1967;291,1311338;299,3867326
16/08/1967;291,280047;298,8417868
17/08/1967;291,2992171;299,3051866
18/08/1967;290,6413985;300,7080039
19/08/1967;290,7807251;300,1244137
20/08/1967;290,7537224;298,7982281
21/08/1967;290,9043309;299,0843028
22/08/1967;290,7989923;299,0106117
23/08/1967;290,9503701;300,2664065
24/08/1967;291,2936079;300,9439963
25/08/1967;291,1991404;300,3503441
26/08/1967;291,0944786;298,2485068
27/08/1967;290,6710359;299,1857661
28/08/1967;291,1047469;300,6364245
29/08/1967;291,7879314;300,6086975
30/08/1967;291,6956945;299,9920025
31/08/1967;291,5221567;298,8636097
1/09/1967;291,7656699;299,6928257
2/09/1967;291,4552502;298,8670953
3/09/1967;291,3645671;298,4866042
4/09/1967;291,2313694;298,5773365
5/09/1967;290,5259312;299,9268654
6/09/1967;291,4074988;300,4949756
7/09/1967;291,1792523;299,3286137
8/09/1967;291,2015675;298,4549425
9/09/1967;290,9155629;297,1829745
10/09/1967;290,5844472;298,4347345
11/09/1967;290,3524913;298,7132968
12/09/1967;290,9109934;298,3157418
13/09/1967;290,9609449;298,5377564
14/09/1967;290,6486469;299,5570774
15/09/1967;290,8802789;298,5035958
16/09/1967;290,1571513;299,687057
17/09/1967;290,8755456;299,9389715
18/09/1967;290,3349969;299,6252064
19/09/1967;290,8466799;298,8575167
20/09/1967;290,5217374;299,4624857
21/09/1967;290,7057959;299,8365501
22/09/1967;290,497755;298,724382
23/09/1967;290,3231094;300,2347692
24/09/1967;290,9275223;300,4428681
25/09/1967;291,2029003;300,0520574
26/09/1967;291,2799941;300,0859148
27/09/1967;291,694171;298,4390307
28/09/1967;291,2313596;297,3049347
29/09/1967;290,5183188;298,0544206
30/09/1967;290,6764132;297,6741012
1/10/1967;290,8050894;296,8645367
2/10/1967;290,4225455;298,2144484
3/10/1967;290,5559301;297,5444294
4/10/1967;290,6696812;298,4449214
5/10/1967;290,5914586;299,6192585
6/10/1967;290,8998956;299,6207614
7/10/1967;290,8007407;300,0293628
8/10/1967;291,1636523;298,3810154
9/10/1967;291,0863563;296,8032221
10/10/1967;290,4983048;295,8613261
11/10/1967;290,3432042;297,8355911
12/10/1967;290,030118;299,0652299
13/10/1967;290,7647453;297,7032854
14/10/1967;290,7134698;299,0059824
15/10/1967;290,85881;299,3298545
16/10/1967;291,0668007;299,2572965
17/10/1967;291,5251698;299,3480395
18/10/1967;291,4783017;297,7499499
19/10/1967;290,9725183;297,5212581
20/10/1967;290,7851025;298,4191686
21/10/1967;290,8970729;298,2771999
22/10/1967;290,9149193;298,2474599
23/10/1967;290,7342325;298,8275261
24/10/1967;291,2284376;297,7647373
25/10/1967;291,0752324;297,1912794
26/10/1967;290,3351167;298,3952643
27/10/1967;291,200058;297,3693646
28/10/1967;290,5177083;296,908507
29/10/1967;290,7598604;297,774988
30/10/1967;290,9057035;297,5820941
31/10/1967;290,719265;296,2015359
1/11/1967;290,3452069;296,6434981
2/11/1967;290,2510789;297,1843759
3/11/1967;290,2141071;298,105609
4/11/1967;290,9668644;297,1531826
5/11/1967;290,2324152;297,2237623
6/11/1967;290,1709349;298,1610991
7/11/1967;291,4426837;297,309026
8/11/1967;291,2023369;297,437829
9/11/1967;291,0971486;297,6229925
10/11/1967;291,3142341;297,0016002
11/11/1967;290,9927825;298,2827518
12/11/1967;291,1490164;298,6217933
13/11/1967;291,723409;297,4757727
14/11/1967;291,028925;297,0084058
15/11/1967;290,8551329;297,9239338
16/11/1967;290,9396164;297,0563909
17/11/1967;290,7485717;298,056325
18/11/1967;290,5811691;297,4420358
19/11/1967;290,7482639;297,0941931
20/11/1967;290,7394169;296,1452738
21/11/1967;290,5359406;296,08531
22/11/1967;290,2525853;296,3962898
23/11/1967;290,0745092;296,6923313
24/11/1967;290,0068433;297,0099588
25/11/1967;289,5821272;296,8771824
26/11/1967;289,4598593;297,109508
27/11/1967;290,2478381;295,7549787
28/11/1967;290,2315304;296,3193218
29/11/1967;290,2783451;297,7145523
30/11/1967;290,4585902;298,888175
1/12/1967;290,9464123;298,7676665
2/12/1967;291,106188;299,1865189
3/12/1967;290,9273989;299,3980522
4/12/1967;290,450863;299,4242829
5/12/1967;291,3798628;298,8825962
6/12/1967;291,0359785;298,3851384
7/12/1967;291,5071761;297,7669706
8/12/1967;291,2950671;298,6107473
9/12/1967;291,5500215;298,6019064
10/12/1967;291,2801972;298,9602169
11/12/1967;291,3762546;297,5463909
12/12/1967;291,1426122;297,3530772
13/12/1967;291,0055121;298,7811892
14/12/1967;290,6975424;298,6396641
15/12/1967;290,9455125;297,825744
16/12/1967;290,7145647;297,4862611
17/12/1967;290,7842969;297,1405663
18/12/1967;290,984538;298,1571822
19/12/1967;290,6472593;299,2222092
20/12/1967;290,4222262;298,3119915
21/12/1967;290,8273439;297,5013402
22/12/1967;290,1558943;297,5936088
23/12/1967;290,6561001;297,7113969
24/12/1967;290,8919131;297,1686635
25/12/1967;290,1869834;296,4887389
26/12/1967;290,5466497;296,7543579
27/12/1967;289,6485624;297,7618623
28/12/1967;290,6363112;297,2903501
29/12/1967;289,7107457;297,8329821
30/12/1967;290,0289091;297,9198654
31/12/1967;290,0006919;297,5101291
1/01/1968;290,1071475;297,635617
2/01/1968;289,148882;299,0920042
3/01/1968;289,6827915;299,8385659
4/01/1968;288,805011;299,4182127
5/01/1968;289,4362124;299,7192833
6/01/1968;289,5410819;300,0928554
7/01/1968;289,1709235;300,121708
8/01/1968;289,6636494;299,7158769
9/01/1968;290,0030617;299,7779356
10/01/1968;290,3542251;299,9956659
11/01/1968;290,4574583;299,3685214
12/01/1968;290,9134354;298,7563582
13/01/1968;290,1633247;298,7589709
14/01/1968;290,7011938;298,1261184
15/01/1968;290,8585019;298,3279562
16/01/1968;290,909717;298,3836713
17/01/1968;290,0101078;299,6776711
18/01/1968;290,7748803;299,4448706
19/01/1968;291,1767601;298,7192816
20/01/1968;291,3981718;298,935713
21/01/1968;291,554073;297,9610212
22/01/1968;291,4423489;297,0855496
23/01/1968;290,7650933;298,0729485
24/01/1968;291,0086767;297,9404023
25/01/1968;290,134056;298,3833148
26/01/1968;290,8927318;299,2251553
27/01/1968;290,6982149;299,3416606
28/01/1968;291,5589158;298,8981158
29/01/1968;291,6804767;298,2208901
30/01/1968;291,0593823;298,4772589
31/01/1968;290,8123235;298,7435554
1/02/1968;291,0598866;296,7839282
2/02/1968;290,5772079;297,9906458
3/02/1968;290,4943369;297,6160923
4/02/1968;290,2934622;296,5206914
5/02/1968;289,6929978;297,3327238
6/02/1968;290,2099335;297,3480449
7/02/1968;291,0383983;296,9264287
8/02/1968;290,0740501;298,0547136
9/02/1968;290,3004567;297,8899851
10/02/1968;290,8792321;297,396417
11/02/1968;290,7974695;298,1843558
12/02/1968;291,2309901;297,7897448
13/02/1968;291,0147746;298,1589968
14/02/1968;290,8484587;298,3764784
15/02/1968;290,2432972;299,5882737
16/02/1968;291,2832667;299,9351641
17/02/1968;291,4570181;300,128613
18/02/1968;291,4027683;300,2300616
19/02/1968;292,3222712;298,3255365
20/02/1968;291,5832657;296,763127
21/02/1968;290,8943585;297,981188
22/02/1968;291,5466449;296,832921
23/02/1968;290,3456781;297,662109
24/02/1968;290,2229528;298,7773948
25/02/1968;290,3263284;298,5633
26/02/1968;291,1429376;297,9401678
27/02/1968;290,9076586;297,8005908
28/02/1968;290,3891335;298,4439487
29/02/1968;290,8269239;298,3083969
1/03/1968;290,5536868;296,6592484
2/03/1968;289,4680572;297,6866014
3/03/1968;290,2164056;296,8186997
4/03/1968;289,6301642;297,8849391
5/03/1968;289,6076424;299,1662301
6/03/1968;290,2965541;298,7426263
7/03/1968;290,4467488;298,1713101
8/03/1968;290,3823544;298,2866679
9/03/1968;289,8601071;298,1432432
10/03/1968;290,5597419;297,2427959
11/03/1968;290,5049366;297,9075653
12/03/1968;290,0699398;297,8368646
13/03/1968;289,7058771;298,2372011
14/03/1968;290,1079689;298,416664
15/03/1968;290,4020611;297,7055208
16/03/1968;290,4871723;297,2063645
17/03/1968;290,1974484;296,2413934
18/03/1968;290,2342603;295,762163
19/03/1968;290,3093594;296,8160145
20/03/1968;289,7671283;297,5157174
21/03/1968;290,8765704;298,0307903
22/03/1968;290,5357918;298,8704861
23/03/1968;291,1924758;299,022277
24/03/1968;291,1068077;297,7095876
25/03/1968;290,7088503;298,8598733
26/03/1968;291,3333253;298,9668726
27/03/1968;290,8342566;299,1769317
28/03/1968;291,0942974;299,3865547
29/03/1968;291,0622848;298,0432506
30/03/1968;291,0565902;298,1029481
31/03/1968;291,3659903;299,4787086
1/04/1968;291,3689558;298,8071154
2/04/1968;290,8619372;299,0493465
3/04/1968;291,3990639;299,129388
4/04/1968;291,325662;298,7531188
5/04/1968;291,3843492;297,5985888
6/04/1968;291,5059455;298,231599
7/04/1968;291,237852;297,4405735
8/04/1968;291,3752101;297,3654657
9/04/1968;291,3645433;297,5519679
10/04/1968;291,4373158;295,7342204
11/04/1968;291,1141242;296,4275161
12/04/1968;290,4193791;296,7004142
13/04/1968;290,4093171;297,732368
14/04/1968;290,9647239;296,6219248
15/04/1968;290,5060784;297,6482289
16/04/1968;290,2948649;296,8200714
17/04/1968;290,6461881;296,9650856
18/04/1968;290,6291467;296,612861
19/04/1968;290,0223242;297,0780496
20/04/1968;290,7843106;297,8036835
21/04/1968;291,4786991;297,9406407
22/04/1968;291,2075678;297,6123032
23/04/1968;290,8194176;297,3968069
24/04/1968;291,1550595;296,9027681
25/04/1968;291,004191;296,1071003
26/04/1968;290,4179798;297,5875829
27/04/1968;290,8404586;298,4627602
28/04/1968;291,2029382;297,9194457
29/04/1968;291,2470362;298,5540814
30/04/1968;291,3673408;297,7579358
1/05/1968;290,7275117;298,4639497
2/05/1968;290,8843271;299,6529244
3/05/1968;291,196789;298,5639492
4/05/1968;291,2552276;297,3255935
5/05/1968;291,1950914;296,1215312
6/05/1968;290,7662263;297,2811964
7/05/1968;291,2004714;294,9775571
8/05/1968;290,5361576;296,0963725
9/05/1968;290,3823286;297,082968
10/05/1968;290,8169643;296,6854884
11/05/1968;290,5881436;296,5589387
12/05/1968;290,9373261;298,7012985
13/05/1968;290,9786356;298,5434495
14/05/1968;291,0026129;297,4175787
15/05/1968;291,1423091;296,8573319
16/05/1968;290,6275324;297,9844449
17/05/1968;290,9642635;297,6464541
18/05/1968;290,8150157;296,143609
19/05/1968;290,4644212;297,7076343
20/05/1968;290,4252695;298,6036231
21/05/1968;290,7648619;297,6925665
22/05/1968;290,6288987;297,5016298
23/05/1968;290,4943843;298,2786478
24/05/1968;291,1949338;298,2627015
25/05/1968;291,3792184;298,2243053
26/05/1968;291,6810373;295,7259886
27/05/1968;290,682064;296,8361467
28/05/1968;290,5934222;298,5844585
29/05/1968;291,3506578;298,0335913
30/05/1968;291,4182923;296,5828206
31/05/1968;290,9584674;296,4600346
1/06/1968;291,0970289;295,926332
2/06/1968;290,4221383;296,100859
3/06/1968;290,5155618;297,4633957
4/06/1968;290,6349458;297,5287034
5/06/1968;290,7392793;295,5707338
6/06/1968;290,3636167;295,7946854
7/06/1968;289,8428307;297,1212406
8/06/1968;290,3357994;297,8130391
9/06/1968;290,7353733;296,9180995
10/06/1968;290,9887412;296,7529345
11/06/1968;290,898915;297,2001495
12/06/1968;291,3217505;294,5273063
13/06/1968;290,4776917;296,8098696
14/06/1968;290,7444276;297,7837792
15/06/1968;291,2414946;298,8849055
16/06/1968;291,3569805;297,9648875
17/06/1968;291,0460473;296,1219427
18/06/1968;289,7348706;297,4058441
19/06/1968;290,6132647;295,9293528
20/06/1968;290,1767632;298,7009777
21/06/1968;291,0144359;297,9850876
22/06/1968;291,3315297;297,3237485
23/06/1968;290,9437029;296,9719352
24/06/1968;290,6504228;297,8068526
25/06/1968;290,8853637;297,4342431
26/06/1968;290,7688883;297,0811294
27/06/1968;290,8356231;297,2545449
28/06/1968;290,5156064;297,5422867
29/06/1968;291,2597171;297,0087106
30/06/1968;290,9529242;296,7215331
1/07/1968;290,99323;296,7413517
2/07/1968;290,7304653;296,1393087
3/07/1968;290,537102;296,554302
4/07/1968;290,4183596;297,4142596
5/07/1968;290,606996;298,0066148
6/07/1968;291,0627969;298,221697
7/07/1968;291,1413323;297,6248111
8/07/1968;290,891226;298,9268482
9/07/1968;291,4811841;299,2679315
10/07/1968;291,0497931;298,8864367
11/07/1968;290,8922398;297,8836092
12/07/1968;291,0266701;297,1768514
13/07/1968;290,6629609;298,090335
14/07/1968;290,7642916;298,545594
15/07/1968;290,7827552;298,4963058
16/07/1968;290,8854203;297,3145864
17/07/1968;290,5622046;296,8248856
18/07/1968;290,3377471;297,0160452
19/07/1968;290,8094302;298,1427718
20/07/1968;291,0723228;297,100805
21/07/1968;290,9028945;297,8960327
22/07/1968;290,8142148;298,5526468
23/07/1968;290,9639998;297,6387282
24/07/1968;291,251506;299,0156276
25/07/1968;291,3391073;299,4730176
26/07/1968;291,0618662;300,1884625
27/07/1968;291,2364458;300,4868959
28/07/1968;291,1755823;300,729054
29/07/1968;291,5847815;300,2596122
30/07/1968;291,58246;299,8309344
31/07/1968;291,5154378;299,0560063
1/08/1968;291,6220431;297,5894657
2/08/1968;291,0143211;298,1563857
3/08/1968;290,9459308;298,6297492
4/08/1968;290,7103087;298,8209125
5/08/1968;290,7110966;297,781803
6/08/1968;291,0440268;297,8427086
7/08/1968;290,9820098;297,4863896
8/08/1968;290,7083448;298,9890035
9/08/1968;290,7427606;299,7893208
10/08/1968;291,4330437;299,5958236
11/08/1968;291,4640896;298,9169263
12/08/1968;291,4988387;298,9216692
13/08/1968;291,4594457;299,9328573
14/08/1968;291,3954835;299,6391587
15/08/1968;291,3154829;298,8057502
16/08/1968;291,5644531;299,591716
17/08/1968;291,1820617;297,7354914
18/08/1968;291,42909;298,652902
19/08/1968;290,8093711;299,1402596
20/08/1968;291,4441415;298,5418577
21/08/1968;291,1533094;298,8199059
22/08/1968;291,0406284;299,6299248
23/08/1968;291,5990866;299,518691
24/08/1968;291,686566;299,2404204
25/08/1968;291,1692129;298,7091573
26/08/1968;290,9858914;297,6257327
27/08/1968;291,0428236;296,9318343
28/08/1968;290,7005831;296,0453208
29/08/1968;290,2491866;298,3561766
30/08/1968;291,1558102;297,275789
31/08/1968;291,1566334;296,7477452
1/09/1968;290,3818368;297,7316909
2/09/1968;290,9515124;296,9414278
3/09/1968;290,6917426;297,8087898
4/09/1968;291,2802773;296,6468721
5/09/1968;291,164077;299,2062958
6/09/1968;290,9990727;299,4156084
7/09/1968;290,8744166;298,3943514
8/09/1968;291,3541938;297,5129345
9/09/1968;291,3873575;297,2300085
10/09/1968;290,7024645;298,4735027
11/09/1968;290,9132087;297,734663
12/09/1968;290,8644467;298,9540616
13/09/1968;291,152948;299,2461507
14/09/1968;291,2630068;297,1517619
15/09/1968;290,7311996;297,8198848
16/09/1968;290,7433078;298,9290263
17/09/1968;290,8509807;298,2244076
18/09/1968;291,0508344;297,4632731
19/09/1968;290,8698855;298,2891974
20/09/1968;291,092487;299,1326009
21/09/1968;291,4025362;299,1595083
22/09/1968;291,1325;298,2913085
23/09/1968;290,9297082;297,7969106
24/09/1968;291,0302898;298,4602097
25/09/1968;291,5544276;298,7111884
26/09/1968;290,7192092;299,0722255
27/09/1968;291,0862442;297,9543192
28/09/1968;290,7819344;297,9702208
29/09/1968;291,0083186;296,5631736
30/09/1968;291,0202769;298,2621503
1/10/1968;291,1040943;297,3779274
2/10/1968;290,9833827;297,5252732
3/10/1968;290,7721833;298,1795037
4/10/1968;290,854043;299,2938312
5/10/1968;291,259361;298,3198069
6/10/1968;290,6166003;298,3474254
7/10/1968;291,124144;298,3179013
8/10/1968;290,8946752;297,3524927
9/10/1968;290,5167526;296,6008946
10/10/1968;290,5077712;297,7930941
11/10/1968;290,6469084;297,3502753
12/10/1968;291,0347727;296,3382538
13/10/1968;291,2471806;296,2798516
14/10/1968;290,6861428;297,8469212
15/10/1968;290,7825763;298,1184609
16/10/1968;291,3910335;297,721241
17/10/1968;291,2093993;296,9370831
18/10/1968;290,8938213;297,3209675
19/10/1968;291,0829422;296,6772645
20/10/1968;290,9508366;296,5436006
21/10/1968;290,6642499;297,3236287
22/10/1968;291,4618915;298,1805177
23/10/1968;291,0369469;298,9034471
24/10/1968;291,483779;298,4457868
25/10/1968;291,3210934;297,44978
26/10/1968;291,1832232;297,2657907
27/10/1968;291,2162491;295,7349487
28/10/1968;290,4787486;297,0121671
29/10/1968;290,8525905;295,9600478
30/10/1968;291,113766;296,7664879
31/10/1968;290,4499138;298,1392328
1/11/1968;290,6201298;298,340692
2/11/1968;291,1048105;298,0298858
3/11/1968;290,579349;299,0211488
4/11/1968;291,6822767;299,1357838
5/11/1968;291,786836;297,3513851
6/11/1968;291,5488965;298,8101256
7/11/1968;291,214197;299,2368165
8/11/1968;291,3707095;297,5921418
9/11/1968;291,0561851;297,5366096
10/11/1968;290,8201965;298,1172509
11/11/1968;290,5593935;297,7744727
12/11/1968;290,4267245;297,6634002
13/11/1968;290,8930066;298,1180568
14/11/1968;291,266157;297,5978853
15/11/1968;290,64557;297,253197
16/11/1968;290,5279952;297,0027357
17/11/1968;290,311141;297,3191358
18/11/1968;291,0902719;297,061156
19/11/1968;290,7485477;297,2631373
20/11/1968;291,0072516;296,885083
21/11/1968;291,1075221;297,0060144
22/11/1968;291,1659466;296,2698719
23/11/1968;290,9455841;295,7412376
24/11/1968;290,8386543;296,8058814
25/11/1968;290,1798715;297,2841968
26/11/1968;290,7538443;297,0872709
27/11/1968;290,2711329;297,9162031
28/11/1968;291,0956877;297,3477601
29/11/1968;290,6451579;297,7349793
30/11/1968;290,9019799;296,9744089
1/12/1968;290,2517565;296,7491786
2/12/1968;290,0601857;297,125696
3/12/1968;289,61516;297,3562898
4/12/1968;290,0540072;296,2590285
5/12/1968;289,6074673;296,8526597
6/12/1968;290,0385112;297,5287796
7/12/1968;290,8371448;298,7232541
8/12/1968;290,9664629;298,3855546
9/12/1968;290,580647;298,1567949
10/12/1968;290,3230408;298,0198908
11/12/1968;291,0767791;297,2797824
12/12/1968;290,8259959;298,4860023
13/12/1968;291,5358682;298,0890407
14/12/1968;291,610387;297,5721874
15/12/1968;290,7681095;297,2148988
16/12/1968;291,0867303;298,1128201
17/12/1968;291,7620293;298,4946875
18/12/1968;291,2990775;298,9609102
19/12/1968;291,4703961;298,8092403
20/12/1968;291,2881223;298,2516021
21/12/1968;291,5147657;296,8953224
22/12/1968;290,929892;297,5866039
23/12/1968;291,158051;296,6891371
24/12/1968;290,7793159;296,4681841
25/12/1968;290,0514125;297,4603193
26/12/1968;289,8759523;297,5046313
27/12/1968;290,3875805;298,206382
28/12/1968;290,520129;298,374208
29/12/1968;290,5064397;298,5840769
30/12/1968;290,7154422;298,9983638
31/12/1968;290,4710467;299,019791
1/01/1969;291,3082141;297,5081234
2/01/1969;290,4252449;297,8640037
3/01/1969;290,5614065;297,386456
4/01/1969;290,6903196;298,2986281
5/01/1969;290,4362333;298,083406
6/01/1969;290,7622806;298,9568859
7/01/1969;290,8812237;299,6729253
8/01/1969;290,9719676;299,1882454
9/01/1969;290,7655454;299,5872219
10/01/1969;291,3806843;298,8888262
11/01/1969;291,5023678;299,3334467
12/01/1969;291,440227;296,4741372
13/01/1969;290,7718533;297,7260602
14/01/1969;291,0765238;296,442194
15/01/1969;290,7097335;297,187564
16/01/1969;290,1350198;297,9128309
17/01/1969;289,6202409;298,5343099
18/01/1969;290,8300298;297,3859573
19/01/1969;290,5936412;297,1123268
20/01/1969;290,4654584;297,3619783
21/01/1969;290,7930184;296,0117508
22/01/1969;290,3023789;297,4804589
23/01/1969;291,3108826;296,8100434
24/01/1969;290,7446175;297,3745624
25/01/1969;291,2630293;297,357376
26/01/1969;290,0568791;297,9996931
27/01/1969;290,2821416;297,739088
28/01/1969;290,5380119;298,3755977
29/01/1969;290,997543;298,6957474
30/01/1969;290,9814317;298,7819046
31/01/1969;290,7622078;299,125151
1/02/1969;289,9525556;299,023748
2/02/1969;290,6152106;299,5284509
3/02/1969;291,6231446;299,2477115
4/02/1969;291,7228577;297,7609915
5/02/1969;291,4598191;296,9076486
6/02/1969;291,2095281;296,9332179
